TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
23:28:14.161 python3        2679477 nvme1n1 WS   305064704  131072   27.076
23:28:14.161 python3        2679477 nvme1n1 WS   305064960  131072   27.151
23:28:14.161 python3        2679477 nvme1n1 WS   305065216  131072   27.240
23:28:14.161 python3        2679477 nvme1n1 WS   305065472  131072   27.366
23:28:14.162 python3        2679477 nvme1n1 WS   305065728  131072   27.444
23:28:14.162 python3        2679477 nvme1n1 WS   304879616  131072   27.570
23:28:14.162 python3        2679477 nvme1n1 WS   304879872  131072   27.627
23:28:14.162 python3        2679475 nvme1n1 WS   305070592  131072   25.820
23:28:14.162 python3        2679475 nvme1n1 WS   305070848  131072   25.939
23:28:14.162 python3        2679475 nvme1n1 WS   305071104  131072   26.068
23:28:14.162 python3        2679475 nvme1n1 WS   305071360  131072   26.155
23:28:14.162 python3        2679477 nvme1n1 WS   305140224  131072   28.191
23:28:14.162 python3        2679477 nvme1n1 WS   305140480  131072   28.268
23:28:14.163 python3        2679475 nvme1n1 WS   305071616  131072   26.389
23:28:14.163 python3        2679475 nvme1n1 WS   305071872  131072   26.462
23:28:14.163 python3        2679475 nvme1n1 WS   305072128  131072   26.533
23:28:14.163 python3        2679475 nvme1n1 WS   305072384  131072   26.576
23:28:14.163 python3        2679475 nvme1n1 WS   305072640  131072   26.657
23:28:14.163 python3        2679475 nvme1n1 WS   305072896  131072   26.730
23:28:14.163 python3        2679475 nvme1n1 WS   305073152  131072   26.806
23:28:14.163 python3        2679475 nvme1n1 WS   305073408  131072   26.881
23:28:14.163 python3        2679475 nvme1n1 WS   305073664  131072   26.956
23:28:14.163 python3        2679475 nvme1n1 WS   305073920  131072   26.992
23:28:14.163 python3        2679475 nvme1n1 WS   304887808  131072   27.062
23:28:14.163 python3        2679475 nvme1n1 WS   304888064  131072   27.059
23:28:14.164 python3        2679476 nvme1n1 WS   305078784  131072   25.872
23:28:14.164 python3        2679476 nvme1n1 WS   305079040  131072   25.941
23:28:14.164 python3        2679476 nvme1n1 WS   305079296  131072   26.065
23:28:14.164 python3        2679476 nvme1n1 WS   305079552  131072   26.153
23:28:14.164 python3        2679475 nvme1n1 WS   305144320  131072   27.517
23:28:14.164 python3        2679475 nvme1n1 WS   305144576  131072   27.592
23:28:14.164 python3        2679476 nvme1n1 WS   305079808  131072   26.382
23:28:14.164 python3        2679476 nvme1n1 WS   305080064  131072   26.459
23:28:14.164 python3        2679476 nvme1n1 WS   305080320  131072   26.534
23:28:14.164 python3        2679476 nvme1n1 WS   305080576  131072   26.603
23:28:14.164 python3        2679476 nvme1n1 WS   305080832  131072   26.679
23:28:14.164 python3        2679476 nvme1n1 WS   305081088  131072   26.753
23:28:14.165 python3        2679476 nvme1n1 WS   305081344  131072   26.828
23:28:14.165 python3        2679476 nvme1n1 WS   305081600  131072   26.911
23:28:14.165 python3        2679476 nvme1n1 WS   305081856  131072   27.037
23:28:14.165 python3        2679476 nvme1n1 WS   305082112  131072   27.119
23:28:14.165 python3        2679476 nvme1n1 WS   304896000  131072   27.242
23:28:14.165 python3        2679476 nvme1n1 WS   304896256  131072   27.308
23:28:14.165 python3        2679476 nvme1n1 WS   305152512  131072   27.433
23:28:14.165 python3        2679476 nvme1n1 WS   305152768  131072   27.568
23:28:14.166 python3        2679475 nvme1n1 WS   305086976  131072   25.009
23:28:14.166 python3        2679475 nvme1n1 WS   305087232  131072   25.143
23:28:14.166 python3        2679475 nvme1n1 WS   305087488  131072   25.282
23:28:14.166 python3        2679475 nvme1n1 WS   305087744  131072   25.431
23:28:14.166 python3        2679475 nvme1n1 WS   305088000  131072   25.563
23:28:14.166 python3        2679475 nvme1n1 WS   305088256  131072   25.706
23:28:14.166 python3        2679475 nvme1n1 WS   305088512  131072   25.849
23:28:14.167 python3        2679475 nvme1n1 WS   305088768  131072   25.948
23:28:14.167 python3        2679475 nvme1n1 WS   305089024  131072   26.076
23:28:14.167 python3        2679475 nvme1n1 WS   305089280  131072   26.176
23:28:14.167 python3        2679475 nvme1n1 WS   305089536  131072   26.249
23:28:14.167 python3        2679475 nvme1n1 WS   305089792  131072   26.324
23:28:14.167 python3        2679475 nvme1n1 WS   305090048  131072   26.406
23:28:14.167 python3        2679475 nvme1n1 WS   305090304  131072   26.444
23:28:14.167 python3        2679475 nvme1n1 WS   304900096  131072   26.525
23:28:14.167 python3        2679475 nvme1n1 WS   304900352  131072   26.533
23:28:14.167 python3        2679477 nvme1n1 WS   305095168  131072   26.296
23:28:14.167 python3        2679477 nvme1n1 WS   305095424  131072   26.361
23:28:14.168 python3        2679477 nvme1n1 WS   305095680  131072   26.439
23:28:14.168 python3        2679477 nvme1n1 WS   305095936  131072   26.513
23:28:14.168 python3        2679477 nvme1n1 WS   305096192  131072   26.585
23:28:14.168 python3        2679477 nvme1n1 WS   305096448  131072   26.661
23:28:14.168 python3        2679477 nvme1n1 WS   305096704  131072   26.731
23:28:14.168 python3        2679477 nvme1n1 WS   305096960  131072   26.777
23:28:14.168 python3        2679477 nvme1n1 WS   305097216  131072   26.852
23:28:14.168 python3        2679477 nvme1n1 WS   305097472  131072   26.927
23:28:14.168 python3        2679477 nvme1n1 WS   305097728  131072   26.996
23:28:14.168 python3        2679477 nvme1n1 WS   305097984  131072   27.117
23:28:14.168 python3        2679475 nvme1n1 WS   305160704  131072   27.666
23:28:14.169 python3        2679475 nvme1n1 WS   305160960  131072   27.792
23:28:14.169 python3        2679477 nvme1n1 WS   305098240  131072   27.505
23:28:14.169 python3        2679477 nvme1n1 WS   305098496  131072   27.574
23:28:14.169 python3        2679477 nvme1n1 WS   304908288  131072   27.697
23:28:14.169 python3        2679477 nvme1n1 WS   304908544  131072   27.722
23:28:14.169 python3        2679477 nvme1n1 WS   305168896  131072   27.852
23:28:14.169 python3        2679477 nvme1n1 WS   305169152  131072   27.968
23:28:14.169 python3        2679476 nvme1n1 WS   305103360  131072   26.285
23:28:14.169 python3        2679476 nvme1n1 WS   305103616  131072   26.354
23:28:14.170 python3        2679476 nvme1n1 WS   305103872  131072   26.433
23:28:14.170 python3        2679476 nvme1n1 WS   305104128  131072   26.510
23:28:14.170 python3        2679476 nvme1n1 WS   305104384  131072   26.590
23:28:14.170 python3        2679476 nvme1n1 WS   305104640  131072   26.664
23:28:14.170 python3        2679476 nvme1n1 WS   305104896  131072   26.742
23:28:14.170 python3        2679476 nvme1n1 WS   305105152  131072   26.791
23:28:14.170 python3        2679476 nvme1n1 WS   305105408  131072   26.872
23:28:14.170 python3        2679476 nvme1n1 WS   305105664  131072   26.947
23:28:14.170 python3        2679476 nvme1n1 WS   305105920  131072   27.022
23:28:14.170 python3        2679476 nvme1n1 WS   305106176  131072   27.095
23:28:14.170 python3        2679476 nvme1n1 WS   305106432  131072   27.171
23:28:14.170 python3        2679476 nvme1n1 WS   305106688  131072   27.210
23:28:14.171 python3        2679476 nvme1n1 WS   304916480  131072   27.287
23:28:14.171 python3        2679476 nvme1n1 WS   304916736  131072   27.312
23:28:14.171 python3        2679478 nvme1n1 WS   305111552  131072   25.533
23:28:14.171 python3        2679478 nvme1n1 WS   305111808  131072   25.601
23:28:14.171 python3        2679478 nvme1n1 WS   305112064  131072   25.671
23:28:14.171 python3        2679478 nvme1n1 WS   305112320  131072   25.749
23:28:14.171 python3        2679478 nvme1n1 WS   305112576  131072   25.825
23:28:14.171 python3        2679478 nvme1n1 WS   305112832  131072   25.901
23:28:14.171 python3        2679478 nvme1n1 WS   305113088  131072   25.981
23:28:14.171 python3        2679478 nvme1n1 WS   305113344  131072   26.013
23:28:14.171 python3        2679478 nvme1n1 WS   305113600  131072   26.136
23:28:14.172 python3        2679478 nvme1n1 WS   305113856  131072   26.216
23:28:14.172 python3        2679478 nvme1n1 WS   305114112  131072   26.278
23:28:14.172 python3        2679478 nvme1n1 WS   305114368  131072   26.352
23:28:14.172 python3        2679476 nvme1n1 WS   305177088  131072   28.397
23:28:14.172 python3        2679476 nvme1n1 WS   305177344  131072   28.472
23:28:14.172 python3        2679478 nvme1n1 WS   305114624  131072   26.591
23:28:14.172 python3        2679478 nvme1n1 WS   305114880  131072   26.634
23:28:14.172 python3        2679478 nvme1n1 WS   304928768  131072   26.714
23:28:14.172 python3        2679478 nvme1n1 WS   304929024  131072   26.737
23:28:14.172 python3        2679478 nvme1n1 WS   305185280  131072   26.810
23:28:14.172 python3        2679478 nvme1n1 WS   305185536  131072   26.888
23:28:14.172 python3        2679476 nvme1n1 WS   305119744  131072   25.735
23:28:14.173 python3        2679476 nvme1n1 WS   305120000  131072   25.809
23:28:14.173 python3        2679476 nvme1n1 WS   305120256  131072   25.884
23:28:14.173 python3        2679476 nvme1n1 WS   305120512  131072   25.939
23:28:14.173 python3        2679476 nvme1n1 WS   305120768  131072   26.000
23:28:14.173 python3        2679476 nvme1n1 WS   305121024  131072   26.063
23:28:14.173 python3        2679476 nvme1n1 WS   305121280  131072   26.125
23:28:14.173 python3        2679476 nvme1n1 WS   305121536  131072   26.146
23:28:14.173 python3        2679476 nvme1n1 WS   305121792  131072   26.204
23:28:14.173 python3        2679476 nvme1n1 WS   305122048  131072   26.290
23:28:14.173 python3        2679476 nvme1n1 WS   305122304  131072   26.414
23:28:14.173 python3        2679476 nvme1n1 WS   305122560  131072   26.539
23:28:14.173 python3        2679476 nvme1n1 WS   305122816  131072   26.664
23:28:14.174 python3        2679476 nvme1n1 WS   305123072  131072   26.746
23:28:14.174 python3        2679476 nvme1n1 WS   304941056  131072   26.818
23:28:14.174 python3        2679476 nvme1n1 WS   304941312  131072   26.811
23:28:14.174 python3        2679475 nvme1n1 WS   305127936  131072   25.452
23:28:14.174 python3        2679475 nvme1n1 WS   305128192  131072   25.528
23:28:14.174 python3        2679475 nvme1n1 WS   305128448  131072   25.606
23:28:14.174 python3        2679475 nvme1n1 WS   305128704  131072   25.685
23:28:14.174 python3        2679475 nvme1n1 WS   305128960  131072   25.759
23:28:14.174 python3        2679475 nvme1n1 WS   305129216  131072   25.826
23:28:14.174 python3        2679475 nvme1n1 WS   305129472  131072   25.919
23:28:14.174 python3        2679475 nvme1n1 WS   305129728  131072   25.964
23:28:14.174 python3        2679475 nvme1n1 WS   305129984  131072   26.095
23:28:14.175 python3        2679475 nvme1n1 WS   305130240  131072   26.215
23:28:14.175 python3        2679475 nvme1n1 WS   305130496  131072   26.344
23:28:14.175 python3        2679475 nvme1n1 WS   305130752  131072   26.466
23:28:14.175 python3        2679476 nvme1n1 WS   305193472  131072   28.115
23:28:14.175 python3        2679476 nvme1n1 WS   305193728  131072   28.252
23:28:14.175 python3        2679475 nvme1n1 WS   305131008  131072   26.879
23:28:14.176 python3        2679475 nvme1n1 WS   305131264  131072   26.995
23:28:14.176 python3        2679475 nvme1n1 WS   304974336  131072   27.132
23:28:14.176 python3        2679475 nvme1n1 WS   304974592  131072   27.223
23:28:14.176 python3        2679475 nvme1n1 WS   305201664  131072   27.366
23:28:14.176 python3        2679475 nvme1n1 WS   305201920  131072   27.510
23:28:14.176 python3        2679477 nvme1n1 WS   596443648  131072   24.482
23:28:14.176 python3        2679477 nvme1n1 WS   596443904  131072   24.604
23:28:14.176 python3        2679477 nvme1n1 WS   596444160  131072   24.706
23:28:14.176 python3        2679477 nvme1n1 WS   596444416  131072   24.783
23:28:14.177 python3        2679477 nvme1n1 WS   596444672  131072   24.863
23:28:14.177 python3        2679477 nvme1n1 WS   596444928  131072   24.973
23:28:14.177 python3        2679477 nvme1n1 WS   596445184  131072   25.052
23:28:14.177 python3        2679477 nvme1n1 WS   596445440  131072   25.105
23:28:14.177 python3        2679477 nvme1n1 WS   596445696  131072   25.185
23:28:14.177 python3        2679477 nvme1n1 WS   596445952  131072   25.260
23:28:14.177 python3        2679477 nvme1n1 WS   596446208  131072   25.333
23:28:14.177 python3        2679477 nvme1n1 WS   596446464  131072   25.406
23:28:14.177 python3        2679477 nvme1n1 WS   596446720  131072   25.482
23:28:14.177 python3        2679477 nvme1n1 WS   596446976  131072   25.526
23:28:14.177 python3        2679477 nvme1n1 WS   596422144  131072   25.600
23:28:14.177 python3        2679477 nvme1n1 WS   596422400  131072   25.624
23:28:14.178 python3        2679475 nvme1n1 WS   305209856  131072   25.245
23:28:14.178 python3        2679475 nvme1n1 WS   305210112  131072   25.323
23:28:14.178 python3        2679475 nvme1n1 WS   305210368  131072   25.403
23:28:14.178 python3        2679475 nvme1n1 WS   305210624  131072   25.525
23:28:14.178 python3        2679475 nvme1n1 WS   305210880  131072   25.614
23:28:14.178 python3        2679475 nvme1n1 WS   305211136  131072   25.702
23:28:14.178 python3        2679475 nvme1n1 WS   305211392  131072   25.824
23:28:14.178 python3        2679475 nvme1n1 WS   305211648  131072   25.911
23:28:14.178 python3        2679475 nvme1n1 WS   305211904  131072   26.037
23:28:14.179 python3        2679475 nvme1n1 WS   305212160  131072   26.158
23:28:14.179 python3        2679475 nvme1n1 WS   305212416  131072   26.250
23:28:14.179 python3        2679475 nvme1n1 WS   305212672  131072   26.317
23:28:14.179 python3        2679477 nvme1n1 WS   596451840  131072   27.011
23:28:14.179 python3        2679477 nvme1n1 WS   596452096  131072   27.087
23:28:14.179 python3        2679475 nvme1n1 WS   305212928  131072   26.556
23:28:14.179 python3        2679475 nvme1n1 WS   305213184  131072   26.589
23:28:14.179 python3        2679475 nvme1n1 WS   305142272  131072   26.664
23:28:14.179 python3        2679475 nvme1n1 WS   305142528  131072   26.674
23:28:14.179 python3        2679475 nvme1n1 WS   305218048  131072   26.747
23:28:14.179 python3        2679475 nvme1n1 WS   305218304  131072   26.825
23:28:14.180 python3        2679478 nvme1n1 WS   305226240  131072   24.587
23:28:14.180 python3        2679478 nvme1n1 WS   305226496  131072   24.659
23:28:14.180 python3        2679478 nvme1n1 WS   305226752  131072   24.733
23:28:14.180 python3        2679478 nvme1n1 WS   305227008  131072   24.850
23:28:14.180 python3        2679478 nvme1n1 WS   305227264  131072   24.974
23:28:14.180 python3        2679478 nvme1n1 WS   305227520  131072   25.064
23:28:14.180 python3        2679478 nvme1n1 WS   305227776  131072   25.162
23:28:14.180 python3        2679478 nvme1n1 WS   305228032  131072   25.240
23:28:14.180 python3        2679478 nvme1n1 WS   305228288  131072   25.342
23:28:14.181 python3        2679478 nvme1n1 WS   305228544  131072   25.432
23:28:14.181 python3        2679478 nvme1n1 WS   305228800  131072   25.512
23:28:14.181 python3        2679478 nvme1n1 WS   305229056  131072   25.583
23:28:14.181 python3        2679478 nvme1n1 WS   305229312  131072   25.661
23:28:14.181 python3        2679478 nvme1n1 WS   305229568  131072   25.687
23:28:14.181 python3        2679478 nvme1n1 WS   305146368  131072   25.765
23:28:14.181 python3        2679478 nvme1n1 WS   305146624  131072   25.777
23:28:14.181 python3        2679478 nvme1n1 WS   305242624  131072   25.294
23:28:14.181 python3        2679478 nvme1n1 WS   305242880  131072   25.351
23:28:14.181 python3        2679478 nvme1n1 WS   305243136  131072   25.477
23:28:14.181 python3        2679478 nvme1n1 WS   305243392  131072   25.601
23:28:14.181 python3        2679478 nvme1n1 WS   305243648  131072   25.725
23:28:14.182 python3        2679478 nvme1n1 WS   305243904  131072   25.851
23:28:14.182 python3        2679478 nvme1n1 WS   305244160  131072   25.988
23:28:14.182 python3        2679478 nvme1n1 WS   305244416  131072   26.090
23:28:14.182 python3        2679478 nvme1n1 WS   305244672  131072   26.230
23:28:14.182 python3        2679478 nvme1n1 WS   305244928  131072   26.370
23:28:14.183 python3        2679478 nvme1n1 WS   305245184  131072   26.512
23:28:14.183 python3        2679478 nvme1n1 WS   305245440  131072   26.650
23:28:14.183 python3        2679478 nvme1n1 WS   305234432  131072   27.448
23:28:14.183 python3        2679478 nvme1n1 WS   305234688  131072   27.590
23:28:14.183 python3        2679478 nvme1n1 WS   305245696  131072   27.089
23:28:14.183 python3        2679478 nvme1n1 WS   305245952  131072   27.216
23:28:14.183 python3        2679478 nvme1n1 WS   305154560  131072   27.346
23:28:14.183 python3        2679478 nvme1n1 WS   305154816  131072   27.409
23:28:14.183 python3        2679478 nvme1n1 WS   305250816  131072   27.490
23:28:14.184 python3        2679478 nvme1n1 WS   305251072  131072   27.555
23:28:14.184 python3        2679477 nvme1n1 WS   305259008  131072   25.826
23:28:14.184 python3        2679477 nvme1n1 WS   305259264  131072   25.900
23:28:14.184 python3        2679477 nvme1n1 WS   305259520  131072   25.975
23:28:14.184 python3        2679477 nvme1n1 WS   305259776  131072   26.056
23:28:14.184 python3        2679477 nvme1n1 WS   305260032  131072   26.132
23:28:14.184 python3        2679477 nvme1n1 WS   305260288  131072   26.210
23:28:14.184 python3        2679477 nvme1n1 WS   305260544  131072   26.288
23:28:14.184 python3        2679477 nvme1n1 WS   305260800  131072   26.340
23:28:14.184 python3        2679477 nvme1n1 WS   305261056  131072   26.413
23:28:14.184 python3        2679477 nvme1n1 WS   305261312  131072   26.490
23:28:14.184 python3        2679477 nvme1n1 WS   305261568  131072   26.563
23:28:14.185 python3        2679477 nvme1n1 WS   305261824  131072   26.636
23:28:14.185 python3        2679477 nvme1n1 WS   305262080  131072   26.710
23:28:14.185 python3        2679477 nvme1n1 WS   305262336  131072   26.750
23:28:14.185 python3        2679477 nvme1n1 WS   305162752  131072   26.827
23:28:14.185 python3        2679477 nvme1n1 WS   305163008  131072   26.826
23:28:14.185 python3        2679478 nvme1n1 WS   305275392  131072   25.546
23:28:14.185 python3        2679478 nvme1n1 WS   305275648  131072   25.612
23:28:14.185 python3        2679478 nvme1n1 WS   305275904  131072   25.695
23:28:14.185 python3        2679478 nvme1n1 WS   305276160  131072   25.820
23:28:14.185 python3        2679478 nvme1n1 WS   305276416  131072   25.946
23:28:14.185 python3        2679478 nvme1n1 WS   305276672  131072   26.070
23:28:14.186 python3        2679478 nvme1n1 WS   305276928  131072   26.194
23:28:14.186 python3        2679478 nvme1n1 WS   305277184  131072   26.283
23:28:14.186 python3        2679478 nvme1n1 WS   305277440  131072   26.396
23:28:14.186 python3        2679478 nvme1n1 WS   305277696  131072   26.470
23:28:14.186 python3        2679478 nvme1n1 WS   305277952  131072   26.542
23:28:14.186 python3        2679478 nvme1n1 WS   305278208  131072   26.617
23:28:14.186 python3        2679477 nvme1n1 WS   305267200  131072   28.152
23:28:14.186 python3        2679477 nvme1n1 WS   305267456  131072   28.228
23:28:14.186 python3        2679478 nvme1n1 WS   305278464  131072   26.853
23:28:14.186 python3        2679478 nvme1n1 WS   305278720  131072   26.889
23:28:14.186 python3        2679478 nvme1n1 WS   305170944  131072   26.971
23:28:14.187 python3        2679478 nvme1n1 WS   305171200  131072   26.986
23:28:14.187 python3        2679478 nvme1n1 WS   305283584  131072   27.059
23:28:14.187 python3        2679478 nvme1n1 WS   305283840  131072   27.137
23:28:14.187 python3        2679476 nvme1n1 WS   305291776  131072   25.155
23:28:14.187 python3        2679476 nvme1n1 WS   305292032  131072   25.228
23:28:14.187 python3        2679476 nvme1n1 WS   305292288  131072   25.308
23:28:14.187 python3        2679476 nvme1n1 WS   305292544  131072   25.381
23:28:14.187 python3        2679476 nvme1n1 WS   305292800  131072   25.464
23:28:14.187 python3        2679476 nvme1n1 WS   305293056  131072   25.534
23:28:14.187 python3        2679476 nvme1n1 WS   305293312  131072   25.591
23:28:14.187 python3        2679476 nvme1n1 WS   305293568  131072   25.660
23:28:14.187 python3        2679476 nvme1n1 WS   305293824  131072   25.736
23:28:14.188 python3        2679476 nvme1n1 WS   305294080  131072   25.812
23:28:14.188 python3        2679477 nvme1n1 WS   1395278336 131072   24.504
23:28:14.188 python3        2679477 nvme1n1 WS   1395278592 131072   24.567
23:28:14.188 python3        2679477 nvme1n1 WS   1395278848 131072   24.638
23:28:14.188 python3        2679477 nvme1n1 WS   1395279104 131072   24.716
23:28:14.188 python3        2679477 nvme1n1 WS   1395279360 131072   24.806
23:28:14.188 python3        2679477 nvme1n1 WS   1395279616 131072   24.926
23:28:14.188 python3        2679477 nvme1n1 WS   1395279872 131072   25.052
23:28:14.188 python3        2679477 nvme1n1 WS   1395280128 131072   25.147
23:28:14.188 python3        2679477 nvme1n1 WS   1395280384 131072   25.269
23:28:14.189 python3        2679477 nvme1n1 WS   1395280640 131072   25.393
23:28:14.189 python3        2679477 nvme1n1 WS   1395280896 131072   25.529
23:28:14.189 python3        2679477 nvme1n1 WS   1395281152 131072   25.702
23:28:14.189 python3        2679476 nvme1n1 WS   305294336  131072   27.327
23:28:14.189 python3        2679476 nvme1n1 WS   305294592  131072   27.469
23:28:14.189 python3        2679476 nvme1n1 WS   305294848  131072   27.611
23:28:14.190 python3        2679476 nvme1n1 WS   305295104  131072   27.713
23:28:14.190 python3        2679477 nvme1n1 WS   1395281408 131072   26.424
23:28:14.190 python3        2679477 nvme1n1 WS   1395281664 131072   26.511
23:28:14.190 python3        2679477 nvme1n1 WS   1395164672 131072   26.595
23:28:14.190 python3        2679477 nvme1n1 WS   1395164928 131072   26.622
23:28:14.190 python3        2679477 nvme1n1 WS   1395156992 131072   26.690
23:28:14.190 python3        2679477 nvme1n1 WS   1395157248 131072   26.770
23:28:14.190 python3        2679476 nvme1n1 WS   305179136  131072   28.407
23:28:14.190 python3        2679476 nvme1n1 WS   305179392  131072   28.411
23:28:14.190 python3        2679476 nvme1n1 WS   305299968  131072   28.494
23:28:14.190 python3        2679476 nvme1n1 WS   305300224  131072   28.575
23:28:14.191 python3        2679475 nvme1n1 WS   305308160  131072   25.818
23:28:14.191 python3        2679475 nvme1n1 WS   305308416  131072   25.894
23:28:14.191 python3        2679475 nvme1n1 WS   305308672  131072   25.967
23:28:14.191 python3        2679475 nvme1n1 WS   305308928  131072   26.042
23:28:14.191 python3        2679475 nvme1n1 WS   305309184  131072   26.114
23:28:14.191 python3        2679475 nvme1n1 WS   305309440  131072   26.191
23:28:14.191 python3        2679475 nvme1n1 WS   305309696  131072   26.265
23:28:14.191 python3        2679475 nvme1n1 WS   305309952  131072   26.303
23:28:14.191 python3        2679475 nvme1n1 WS   305310208  131072   26.375
23:28:14.191 python3        2679475 nvme1n1 WS   305310464  131072   26.453
23:28:14.191 python3        2679475 nvme1n1 WS   305310720  131072   26.525
23:28:14.191 python3        2679475 nvme1n1 WS   305310976  131072   26.598
23:28:14.191 python3        2679476 nvme1n1 WS   305324544  131072   25.388
23:28:14.192 python3        2679476 nvme1n1 WS   305324800  131072   25.444
23:28:14.192 python3        2679476 nvme1n1 WS   305325056  131072   25.499
23:28:14.192 python3        2679476 nvme1n1 WS   305325312  131072   25.560
23:28:14.192 python3        2679475 nvme1n1 WS   305311232  131072   26.946
23:28:14.192 python3        2679475 nvme1n1 WS   305311488  131072   27.046
23:28:14.192 python3        2679475 nvme1n1 WS   305141760  131072   27.179
23:28:14.192 python3        2679475 nvme1n1 WS   305142016  131072   27.259
23:28:14.192 python3        2679475 nvme1n1 WS   305316352  131072   27.399
23:28:14.192 python3        2679475 nvme1n1 WS   305316608  131072   27.540
23:28:14.193 python3        2679476 nvme1n1 WS   305325568  131072   26.514
23:28:14.193 python3        2679476 nvme1n1 WS   305325824  131072   26.640
23:28:14.193 python3        2679476 nvme1n1 WS   305326080  131072   26.753
23:28:14.193 python3        2679476 nvme1n1 WS   305326336  131072   26.799
23:28:14.193 python3        2679476 nvme1n1 WS   305326592  131072   26.868
23:28:14.193 python3        2679476 nvme1n1 WS   305326848  131072   26.939
23:28:14.193 python3        2679476 nvme1n1 WS   305327104  131072   27.011
23:28:14.193 python3        2679476 nvme1n1 WS   305327360  131072   27.086
23:28:14.193 python3        2679476 nvme1n1 WS   305327616  131072   27.164
23:28:14.193 python3        2679476 nvme1n1 WS   305327872  131072   27.202
23:28:14.194 python3        2679476 nvme1n1 WS   305145856  131072   27.284
23:28:14.194 python3        2679476 nvme1n1 WS   305146112  131072   27.294
23:28:14.194 python3        2679476 nvme1n1 WS   305398272  131072   27.370
23:28:14.194 python3        2679476 nvme1n1 WS   305398528  131072   27.449
23:28:14.194 python3        2679475 nvme1n1 WS   305332736  131072   24.536
23:28:14.194 python3        2679475 nvme1n1 WS   305332992  131072   24.608
23:28:14.194 python3        2679475 nvme1n1 WS   305333248  131072   24.682
23:28:14.194 python3        2679475 nvme1n1 WS   305333504  131072   24.735
23:28:14.194 python3        2679475 nvme1n1 WS   305333760  131072   24.804
23:28:14.194 python3        2679475 nvme1n1 WS   305334016  131072   24.880
23:28:14.194 python3        2679475 nvme1n1 WS   305334272  131072   24.961
23:28:14.194 python3        2679475 nvme1n1 WS   305334528  131072   24.998
23:28:14.194 python3        2679475 nvme1n1 WS   305334784  131072   25.077
23:28:14.195 python3        2679475 nvme1n1 WS   305335040  131072   25.153
23:28:14.195 python3        2679475 nvme1n1 WS   305335296  131072   25.225
23:28:14.195 python3        2679475 nvme1n1 WS   305335552  131072   25.333
23:28:14.195 python3        2679475 nvme1n1 WS   305335808  131072   25.459
23:28:14.195 python3        2679475 nvme1n1 WS   305336064  131072   25.547
23:28:14.195 python3        2679475 nvme1n1 WS   305154048  131072   25.670
23:28:14.195 python3        2679475 nvme1n1 WS   305154304  131072   25.736
23:28:14.195 python3        2679477 nvme1n1 WS   596460032  131072   25.388
23:28:14.196 python3        2679477 nvme1n1 WS   596460288  131072   25.511
23:28:14.196 python3        2679477 nvme1n1 WS   596460544  131072   25.599
23:28:14.196 python3        2679477 nvme1n1 WS   596460800  131072   25.682
23:28:14.196 python3        2679477 nvme1n1 WS   596461056  131072   25.749
23:28:14.196 python3        2679477 nvme1n1 WS   596461312  131072   25.825
23:28:14.196 python3        2679477 nvme1n1 WS   596461568  131072   25.904
23:28:14.196 python3        2679477 nvme1n1 WS   596461824  131072   25.952
23:28:14.196 python3        2679477 nvme1n1 WS   596462080  131072   26.028
23:28:14.196 python3        2679477 nvme1n1 WS   596462336  131072   26.101
23:28:14.196 python3        2679477 nvme1n1 WS   596462592  131072   26.174
23:28:14.196 python3        2679477 nvme1n1 WS   596462848  131072   26.246
23:28:14.196 python3        2679475 nvme1n1 WS   305406464  131072   26.892
23:28:14.197 python3        2679475 nvme1n1 WS   305406720  131072   26.963
23:28:14.197 python3        2679477 nvme1n1 WS   596463104  131072   26.487
23:28:14.197 python3        2679477 nvme1n1 WS   596463360  131072   26.529
23:28:14.197 python3        2679477 nvme1n1 WS   596421632  131072   26.611
23:28:14.197 python3        2679477 nvme1n1 WS   596421888  131072   26.630
23:28:14.197 python3        2679477 nvme1n1 WS   596468224  131072   26.714
23:28:14.197 python3        2679477 nvme1n1 WS   596468480  131072   26.785
23:28:14.197 python3        2679476 nvme1n1 WS   305340928  131072   24.579
23:28:14.197 python3        2679476 nvme1n1 WS   305341184  131072   24.652
23:28:14.197 python3        2679476 nvme1n1 WS   305341440  131072   24.725
23:28:14.197 python3        2679476 nvme1n1 WS   305341696  131072   24.797
23:28:14.197 python3        2679476 nvme1n1 WS   305341952  131072   24.873
23:28:14.197 python3        2679476 nvme1n1 WS   305342208  131072   24.956
23:28:14.198 python3        2679476 nvme1n1 WS   305342464  131072   25.033
23:28:14.198 python3        2679476 nvme1n1 WS   305342720  131072   25.088
23:28:14.198 python3        2679476 nvme1n1 WS   305342976  131072   25.159
23:28:14.198 python3        2679476 nvme1n1 WS   305343232  131072   25.219
23:28:14.198 python3        2679476 nvme1n1 WS   305343488  131072   25.280
23:28:14.198 python3        2679476 nvme1n1 WS   305343744  131072   25.340
23:28:14.198 python3        2679476 nvme1n1 WS   305344000  131072   25.466
23:28:14.198 python3        2679476 nvme1n1 WS   305344256  131072   25.555
23:28:14.198 python3        2679476 nvme1n1 WS   305162240  131072   25.690
23:28:14.198 python3        2679476 nvme1n1 WS   305162496  131072   25.778
23:28:14.199 python3        2679478 nvme1n1 WS   305349120  131072   25.247
23:28:14.199 python3        2679478 nvme1n1 WS   305349376  131072   25.376
