TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
23:12:57.730 nvme           2681758 Unknown N    -1         512       0.041
23:12:58.734 nvme           2681818 Unknown N    -1         512       0.029
23:12:58.784 kworker        2678577 nvme1n1 W    633931080  8192      0.054
23:12:59.739 nvme           2681822 Unknown N    -1         512       0.037
23:13:00.703 python3        2679476 nvme1n1 WS   144933376  131072    0.196
23:13:00.703 python3        2679476 nvme1n1 WS   144933632  131072    0.249
23:13:00.703 python3        2679476 nvme1n1 WS   144933888  131072    0.332
23:13:00.703 python3        2679476 nvme1n1 WS   144934144  131072    0.407
23:13:00.703 python3        2679476 nvme1n1 WS   144934400  131072    0.482
23:13:00.703 python3        2679476 nvme1n1 WS   144934656  131072    0.557
23:13:00.703 python3        2679476 nvme1n1 WS   144934912  131072    0.632
23:13:00.703 python3        2679476 nvme1n1 WS   144935168  131072    0.682
23:13:00.703 python3        2679476 nvme1n1 WS   144935424  131072    0.758
23:13:00.704 python3        2679476 nvme1n1 WS   144935680  131072    0.849
23:13:00.704 python3        2679476 nvme1n1 WS   144935936  131072    0.907
23:13:00.704 python3        2679476 nvme1n1 WS   144936192  131072    0.981
23:13:00.704 python3        2679476 nvme1n1 WS   144936448  131072    1.059
23:13:00.704 python3        2679476 nvme1n1 WS   144936704  131072    1.076
23:13:00.704 python3        2679476 nvme1n1 WS   144941568  131072    1.162
23:13:00.704 python3        2679476 nvme1n1 WS   144941824  131072    1.105
23:13:00.704 python3        2679476 nvme1n1 WS   144745472  131072    1.179
23:13:00.704 python3        2679476 nvme1n1 WS   144745728  131072    1.256
23:13:00.706 python3        2679475 nvme1n1 WS   144949760  131072    0.178
23:13:00.706 python3        2679475 nvme1n1 WS   144950016  131072    0.268
23:13:00.706 python3        2679475 nvme1n1 WS   144950272  131072    0.321
23:13:00.706 python3        2679475 nvme1n1 WS   144950528  131072    0.393
23:13:00.706 python3        2679475 nvme1n1 WS   144950784  131072    0.468
23:13:00.706 python3        2679475 nvme1n1 WS   144951040  131072    0.550
23:13:00.706 python3        2679475 nvme1n1 WS   144951296  131072    0.630
23:13:00.706 python3        2679477 nvme1n1 WS   144957952  131072    0.704
23:13:00.706 python3        2679477 nvme1n1 WS   144958208  131072    0.783
23:13:00.707 python3        2679477 nvme1n1 WS   144958464  131072    0.852
23:13:00.707 python3        2679477 nvme1n1 WS   144958720  131072    0.936
23:13:00.707 python3        2679477 nvme1n1 WS   144958976  131072    1.020
23:13:00.707 python3        2679477 nvme1n1 WS   144959232  131072    1.112
23:13:00.707 python3        2679475 nvme1n1 WS   144951552  131072    1.188
23:13:00.707 python3        2679475 nvme1n1 WS   144951808  131072    1.266
23:13:00.707 python3        2679475 nvme1n1 WS   144952064  131072    1.340
23:13:00.707 python3        2679477 nvme1n1 WS   144959488  131072    1.424
23:13:00.707 python3        2679475 nvme1n1 WS   144952320  131072    1.500
23:13:00.707 python3        2679475 nvme1n1 WS   144952576  131072    1.584
23:13:00.707 python3        2679475 nvme1n1 WS   144952832  131072    1.662
23:13:00.707 python3        2679477 nvme1n1 WS   144959744  131072    1.731
23:13:00.708 python3        2679477 nvme1n1 WS   144960000  131072    1.800
23:13:00.708 python3        2679477 nvme1n1 WS   144960256  131072    1.878
23:13:00.708 python3        2679477 nvme1n1 WS   144960512  131072    1.958
23:13:00.708 python3        2679477 nvme1n1 WS   144960768  131072    2.038
23:13:00.708 python3        2679477 nvme1n1 WS   144961024  131072    2.120
23:13:00.708 python3        2679475 nvme1n1 WS   144953088  131072    2.206
23:13:00.708 python3        2679475 nvme1n1 WS   144745984  131072    2.282
23:13:00.708 python3        2679477 nvme1n1 WS   144961280  131072    2.318
23:13:00.708 python3        2679477 nvme1n1 WS   144704512  131072    2.383
23:13:00.708 python3        2679475 nvme1n1 WS   144746240  131072    2.448
23:13:00.711 python3        2679475 nvme1n1 WS   144966656  131072    2.517
