TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
06:22:38.910 nvme           1925988 Unknown N    -1         512       0.033
06:22:39.913 nvme           1926049 Unknown N    -1         512       0.078
06:22:40.667 python3        1784369 nvme1n1 WS   60100608   131072    0.196
06:22:40.667 python3        1784369 nvme1n1 WS   60100864   131072    0.258
06:22:40.667 python3        1784369 nvme1n1 WS   60101120   131072    0.360
06:22:40.667 python3        1784369 nvme1n1 WS   60101376   131072    0.453
06:22:40.667 python3        1784369 nvme1n1 WS   60101632   131072    0.507
06:22:40.667 python3        1784369 nvme1n1 WS   60101888   131072    0.574
06:22:40.667 python3        1784369 nvme1n1 WS   60102144   131072    0.653
06:22:40.667 python3        1784369 nvme1n1 WS   60102400   131072    0.701
06:22:40.667 python3        1784369 nvme1n1 WS   60102656   131072    0.782
06:22:40.667 python3        1784369 nvme1n1 WS   60102912   131072    0.861
06:22:40.667 python3        1784369 nvme1n1 WS   60103168   131072    0.944
06:22:40.667 python3        1784369 nvme1n1 WS   60103424   131072    1.015
06:22:40.668 python3        1784369 nvme1n1 WS   60103680   131072    1.093
06:22:40.668 python3        1784369 nvme1n1 WS   60103936   131072    1.173
06:22:40.668 python3        1784369 nvme1n1 WS   60104192   131072    1.252
06:22:40.668 python3        1784368 nvme1n1 WS   60104704   131072    1.333
06:22:40.668 python3        1784368 nvme1n1 WS   60104960   131072    1.410
06:22:40.668 python3        1784368 nvme1n1 WS   60105216   131072    1.486
06:22:40.668 python3        1784368 nvme1n1 WS   60105472   131072    1.568
06:22:40.668 python3        1784368 nvme1n1 WS   60105728   131072    1.649
06:22:40.668 python3        1784368 nvme1n1 WS   60105984   131072    1.729
06:22:40.668 python3        1784368 nvme1n1 WS   60108800   131072    1.833
06:22:40.668 python3        1784368 nvme1n1 WS   60109056   131072    1.908
06:22:40.668 python3        1784368 nvme1n1 WS   60109312   131072    1.990
06:22:40.669 python3        1784368 nvme1n1 WS   60109568   131072    2.079
06:22:40.669 python3        1784368 nvme1n1 WS   60109824   131072    2.148
06:22:40.669 python3        1784368 nvme1n1 WS   60110080   131072    2.219
06:22:40.669 python3        1784368 nvme1n1 WS   60110336   131072    2.303
06:22:40.669 python3        1784368 nvme1n1 WS   60110592   131072    2.350
06:22:40.669 python3        1784368 nvme1n1 WS   60110848   131072    2.428
06:22:40.669 python3        1784368 nvme1n1 WS   60106240   131072    2.532
06:22:40.669 python3        1784368 nvme1n1 WS   60106496   131072    2.588
06:22:40.669 python3        1784368 nvme1n1 WS   60106752   131072    2.663
06:22:40.669 python3        1784368 nvme1n1 WS   60107008   131072    2.737
06:22:40.669 python3        1784369 nvme1n1 WS   60104448   131072    2.844
06:22:40.669 python3        1784369 nvme1n1 WS   60112896   131072    2.916
06:22:40.669 python3        1784369 nvme1n1 WS   60113152   131072    2.989
