TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
19:19:41.217 kworker        873511  nvme0n1 W    37326664   4096      0.510
19:19:41.217 kworker        904906  nvme0n1 W    37216112   4096      0.519
19:19:41.217 kworker        813701  nvme1n1 W    1739587360 8192      0.130
19:19:41.217 kworker        813701  nvme1n1 W    574921912  126976    0.228
19:19:41.217 kworker        813701  nvme1n1 W    574922160  16384     0.239
19:19:41.217 kworker        813701  nvme1n1 W    1561550528 86016     0.288
19:19:41.217 kworker        813701  nvme1n1 W    574922192  77824     0.334
19:19:41.217 kworker        813701  nvme1n1 W    575044824  131072    0.413
19:19:41.217 kworker        813701  nvme1n1 W    575045080  131072    0.490
19:19:41.217 kworker        813701  nvme1n1 W    575045336  131072    0.565
19:19:41.217 kworker        813701  nvme1n1 W    575045592  36864     0.586
19:19:41.217 kworker        813701  nvme1n1 W    575045664  131072    0.664
19:19:41.218 kworker        813701  nvme1n1 W    575045920  131072    0.743
19:19:41.218 kworker        813701  nvme1n1 W    575046176  94208     0.798
19:19:41.218 kworker        813701  nvme1n1 W    575046360  131072    0.875
19:19:41.218 kworker        873511  nvme0n1 W    7337984    4096      0.494
19:19:41.218 kworker        873511  nvme0n1 W    8128760    16384     0.529
19:19:41.218 kworker        813701  nvme1n1 W    575046616  131072    0.955
19:19:41.218 kworker        813701  nvme1n1 W    575046872  90112     1.006
19:19:41.218 kworker        873511  nvme0n1 W    36169088   65536     0.727
19:19:41.219 kworker        873511  nvme0n1 W    8131832    262144    1.422
19:19:41.219 kworker        873511  nvme0n1 W    8135160    131072    1.537
19:19:41.219 kworker        873511  nvme0n1 W    8141304    131072    1.218
19:19:41.219 kworker        873511  nvme0n1 W    36017920   131072    1.349
19:19:41.219 kworker        873511  nvme0n1 W    8133624    131072    1.955
19:19:41.219 kworker        873511  nvme0n1 W    8135672    131072    2.135
19:19:41.219 kworker        873511  nvme0n1 W    8136696    131072    2.264
19:19:41.220 kworker        873511  nvme0n1 W    36020992   131072    0.861
19:19:41.220 kworker        873511  nvme0n1 W    36023128   4096      0.651
19:19:41.220 kworker        873511  nvme0n1 W    36023360   16384     0.702
19:19:41.220 kworker        873511  nvme0n1 W    36023456   16384     0.530
19:19:41.220 kworker        873511  nvme0n1 W    36022528   262144    1.188
19:19:41.220 kworker        873511  nvme0n1 W    36025856   262144    1.175
19:19:41.220 kworker        873511  nvme0n1 W    36026368   131072    0.904
19:19:41.220 kworker        873511  nvme0n1 W    36029184   131072    0.945
19:19:41.221 kworker        873511  nvme0n1 W    36030208   131072    0.910
19:19:41.221 kworker        873511  nvme0n1 W    36166928   4096      0.835
19:19:41.221 kworker        873511  nvme0n1 W    36167368   4096      0.841
19:19:41.221 kworker        873511  nvme0n1 W    36166400   131072    1.044
19:19:41.221 kworker        873511  nvme0n1 W    36168256   4096      0.405
19:19:41.221 kworker        873511  nvme0n1 W    36167816   4096      0.409
19:19:41.221 kworker        873511  nvme0n1 W    36169056   16384     0.370
19:19:41.343 ib_log_        125934  nvme1n1 WS   1739620520 4096      0.040
19:19:41.343 ib_log_        125934  nvme1n1 WS   1739620520 4096      0.028
19:19:41.344 ib_log_        125934  nvme1n1 WS   1739620520 4096      0.027
19:19:41.344 ib_log_        125934  nvme1n1 WS   1739620528 8192      0.030
19:19:41.345 jbd2/nv        752     nvme1n1 WSM  878035808  131072    0.145
19:19:41.345 jbd2/nv        752     nvme1n1 WSM  878036064  32768     0.155
19:19:41.345 jbd2/nv        752     nvme1n1 WSM  878036128  4096      0.029
19:19:41.345 connect        125934  nvme1n1 WS   1737465784 4096      0.034
19:19:41.345 jbd2/nv        752     nvme1n1 WSM  878036136  8192      0.031
