TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
12:25:09.394 python3        2290923 nvme1n1 WS   143079168  131072   26.765
12:25:09.394 python3        2290923 nvme1n1 WS   143079424  131072   26.858
12:25:09.394 python3        2290923 nvme1n1 WS   143079680  131072   26.919
12:25:09.395 python3        2290923 nvme1n1 WS   143079936  131072   26.999
12:25:09.395 python3        2290923 nvme1n1 WS   143080192  131072   27.077
12:25:09.395 python3        2290923 nvme1n1 WS   143080448  131072   27.155
12:25:09.395 python3        2290923 nvme1n1 WS   143080704  131072   27.232
12:25:09.395 python3        2290923 nvme1n1 WS   143080960  131072   27.310
12:25:09.395 python3        2290923 nvme1n1 WS   143081216  131072   27.365
12:25:09.395 python3        2290923 nvme1n1 WS   143085568  131072   25.382
12:25:09.395 python3        2290923 nvme1n1 WS   143085824  131072   25.444
12:25:09.395 python3        2290923 nvme1n1 WS   143086080  131072   25.518
12:25:09.395 python3        2290923 nvme1n1 WS   143086336  131072   25.596
12:25:09.395 python3        2290923 nvme1n1 WS   143081472  131072   27.818
12:25:09.395 python3        2290923 nvme1n1 WS   143081728  131072   27.871
12:25:09.395 python3        2290923 nvme1n1 WS   143086592  131072   25.863
12:25:09.395 python3        2290923 nvme1n1 WS   143086848  131072   25.941
12:25:09.395 python3        2290923 nvme1n1 WS   143087104  131072   26.016
12:25:09.395 python3        2290923 nvme1n1 WS   143087360  131072   26.047
12:25:09.395 python3        2290923 nvme1n1 WS   143087616  131072   26.124
12:25:09.396 python3        2290923 nvme1n1 WS   143087872  131072   26.192
12:25:09.396 python3        2290923 nvme1n1 WS   143088128  131072   26.270
12:25:09.396 python3        2290923 nvme1n1 WS   143088384  131072   26.375
12:25:09.396 python3        2290923 nvme1n1 WS   143088640  131072   26.480
12:25:09.396 python3        2290923 nvme1n1 WS   143088896  131072   26.591
12:25:09.396 python3        2290923 nvme1n1 WS   143089152  131072   26.665
12:25:09.396 python3        2290923 nvme1n1 WS   143089408  131072   26.722
12:25:09.396 python3        2290923 nvme1n1 WS   143093760  131072   25.090
12:25:09.396 python3        2290923 nvme1n1 WS   143094016  131072   25.162
12:25:09.396 python3        2290923 nvme1n1 WS   143094272  131072   25.240
12:25:09.396 python3        2290923 nvme1n1 WS   143094528  131072   25.321
12:25:09.397 python3        2290923 nvme1n1 WS   143089664  131072   27.131
12:25:09.397 python3        2290923 nvme1n1 WS   143089920  131072   27.207
12:25:09.397 python3        2290923 nvme1n1 WS   143094784  131072   25.561
12:25:09.397 python3        2290923 nvme1n1 WS   143095040  131072   25.638
12:25:09.397 python3        2290923 nvme1n1 WS   143095296  131072   25.713
12:25:09.397 python3        2290923 nvme1n1 WS   143095552  131072   25.770
12:25:09.397 python3        2290923 nvme1n1 WS   143095808  131072   25.875
12:25:09.397 python3        2290923 nvme1n1 WS   143096064  131072   26.004
12:25:09.397 python3        2290923 nvme1n1 WS   143096320  131072   26.063
12:25:09.397 python3        2290923 nvme1n1 WS   143096576  131072   26.123
12:25:09.397 python3        2290923 nvme1n1 WS   143096832  131072   26.216
12:25:09.397 python3        2290923 nvme1n1 WS   143097088  131072   26.293
12:25:09.398 python3        2290923 nvme1n1 WS   143097344  131072   26.371
12:25:09.398 python3        2290923 nvme1n1 WS   143097600  131072   26.435
12:25:09.398 python3        2290923 nvme1n1 WS   143097856  131072   26.517
12:25:09.398 python3        2290923 nvme1n1 WS   143098112  131072   26.597
12:25:09.398 python3        2290920 nvme1n1 WS   143101952  131072   23.878
12:25:09.398 python3        2290920 nvme1n1 WS   143102208  131072   23.950
12:25:09.398 python3        2290920 nvme1n1 WS   143102464  131072   24.030
12:25:09.398 python3        2290920 nvme1n1 WS   143102720  131072   24.106
12:25:09.398 python3        2290920 nvme1n1 WS   143102976  131072   24.189
12:25:09.398 python3        2290920 nvme1n1 WS   143103232  131072   24.265
12:25:09.398 python3        2290920 nvme1n1 WS   143103488  131072   24.340
12:25:09.398 python3        2290920 nvme1n1 WS   143103744  131072   24.383
12:25:09.399 python3        2290920 nvme1n1 WS   143104000  131072   24.464
12:25:09.399 python3        2290920 nvme1n1 WS   143104256  131072   24.541
12:25:09.399 python3        2290920 nvme1n1 WS   143104512  131072   24.621
12:25:09.399 python3        2290920 nvme1n1 WS   143104768  131072   24.734
12:25:09.399 python3        2290920 nvme1n1 WS   143106048  131072   24.830
12:25:09.399 python3        2290920 nvme1n1 WS   143106304  131072   24.952
12:25:09.399 python3        2290920 nvme1n1 WS   143106560  131072   25.081
12:25:09.399 python3        2290920 nvme1n1 WS   143106816  131072   25.206
12:25:09.399 python3        2290920 nvme1n1 WS   143105024  131072   25.377
12:25:09.400 python3        2290920 nvme1n1 WS   143105280  131072   25.517
12:25:09.400 python3        2290920 nvme1n1 WS   143105536  131072   25.663
12:25:09.400 python3        2290920 nvme1n1 WS   143105792  131072   25.788
12:25:09.400 python3        2290920 nvme1n1 WS   143110144  131072   25.926
12:25:09.400 python3        2290920 nvme1n1 WS   143110400  131072   26.070
12:25:09.400 python3        2290920 nvme1n1 WS   143107072  131072   26.191
12:25:09.400 python3        2290920 nvme1n1 WS   143107328  131072   26.307
12:25:09.400 python3        2290920 nvme1n1 WS   143107584  131072   26.390
12:25:09.401 python3        2290920 nvme1n1 WS   143107840  131072   26.436
12:25:09.401 python3        2290920 nvme1n1 WS   143108096  131072   26.515
12:25:09.401 python3        2290920 nvme1n1 WS   143108352  131072   26.591
12:25:09.401 python3        2290920 nvme1n1 WS   143108608  131072   26.666
12:25:09.401 python3        2290920 nvme1n1 WS   143108864  131072   26.745
12:25:09.401 python3        2290920 nvme1n1 WS   143109120  131072   26.823
12:25:09.401 python3        2290920 nvme1n1 WS   143109376  131072   26.904
12:25:09.401 python3        2290920 nvme1n1 WS   143109632  131072   26.980
12:25:09.401 python3        2290920 nvme1n1 WS   143109888  131072   27.038
12:25:09.401 python3        2290920 nvme1n1 WS   143114240  131072   27.111
12:25:09.401 python3        2290920 nvme1n1 WS   143114496  131072   27.192
12:25:09.401 python3        2290920 nvme1n1 WS   143118336  131072   25.085
12:25:09.402 python3        2290920 nvme1n1 WS   143118592  131072   25.155
12:25:09.402 python3        2290920 nvme1n1 WS   143118848  131072   25.228
12:25:09.402 python3        2290920 nvme1n1 WS   143119104  131072   25.338
12:25:09.402 python3        2290920 nvme1n1 WS   143119360  131072   25.416
12:25:09.402 python3        2290920 nvme1n1 WS   143119616  131072   25.493
12:25:09.402 python3        2290920 nvme1n1 WS   143119872  131072   25.567
12:25:09.402 python3        2290920 nvme1n1 WS   143120128  131072   25.617
12:25:09.402 python3        2290920 nvme1n1 WS   143120384  131072   25.678
12:25:09.402 python3        2290920 nvme1n1 WS   143120640  131072   25.739
12:25:09.402 python3        2290920 nvme1n1 WS   143120896  131072   25.865
12:25:09.402 python3        2290920 nvme1n1 WS   143121152  131072   25.989
12:25:09.403 python3        2290920 nvme1n1 WS   143121408  131072   26.108
12:25:09.403 python3        2290920 nvme1n1 WS   143121664  131072   26.193
12:25:09.403 python3        2290920 nvme1n1 WS   143121920  131072   26.268
12:25:09.403 python3        2290920 nvme1n1 WS   143122176  131072   26.329
12:25:09.403 python3        2290920 nvme1n1 WS   143126528  131072   24.396
12:25:09.403 python3        2290920 nvme1n1 WS   143126784  131072   24.466
12:25:09.403 python3        2290920 nvme1n1 WS   143127040  131072   24.549
12:25:09.403 python3        2290920 nvme1n1 WS   143127296  131072   24.631
12:25:09.403 python3        2290920 nvme1n1 WS   143127552  131072   24.710
12:25:09.403 python3        2290920 nvme1n1 WS   143127808  131072   24.783
12:25:09.403 python3        2290920 nvme1n1 WS   143128064  131072   24.857
12:25:09.403 python3        2290920 nvme1n1 WS   143128320  131072   24.893
12:25:09.404 python3        2290920 nvme1n1 WS   143128576  131072   24.969
12:25:09.404 python3        2290920 nvme1n1 WS   143128832  131072   25.052
12:25:09.404 python3        2290920 nvme1n1 WS   143129088  131072   25.119
12:25:09.404 python3        2290920 nvme1n1 WS   143129344  131072   25.185
12:25:09.404 python3        2290920 nvme1n1 WS   143122432  131072   27.352
12:25:09.404 python3        2290920 nvme1n1 WS   143122688  131072   27.445
12:25:09.404 python3        2290920 nvme1n1 WS   143129600  131072   25.487
12:25:09.404 python3        2290920 nvme1n1 WS   143129856  131072   25.590
12:25:09.404 python3        2290920 nvme1n1 WS   143130112  131072   25.664
12:25:09.404 python3        2290920 nvme1n1 WS   143130368  131072   25.739
12:25:09.404 python3        2290920 nvme1n1 WS   143138816  131072   25.814
12:25:09.405 python3        2290920 nvme1n1 WS   143139072  131072   25.896
12:25:09.405 python3        2290922 nvme1n1 WS   143142912  131072   24.476
12:25:09.405 python3        2290922 nvme1n1 WS   143143168  131072   24.556
12:25:09.405 python3        2290922 nvme1n1 WS   143143424  131072   24.633
12:25:09.405 python3        2290922 nvme1n1 WS   143143680  131072   24.704
12:25:09.405 python3        2290922 nvme1n1 WS   143143936  131072   24.785
12:25:09.405 python3        2290922 nvme1n1 WS   143144192  131072   24.849
12:25:09.405 python3        2290922 nvme1n1 WS   143144448  131072   24.929
12:25:09.405 python3        2290922 nvme1n1 WS   143144704  131072   25.016
12:25:09.405 python3        2290922 nvme1n1 WS   143144960  131072   25.142
12:25:09.405 python3        2290922 nvme1n1 WS   143145216  131072   25.266
12:25:09.406 python3        2290922 nvme1n1 WS   143145472  131072   25.399
12:25:09.406 python3        2290922 nvme1n1 WS   143145728  131072   25.540
12:25:09.406 python3        2290922 nvme1n1 WS   143151104  131072   24.666
12:25:09.406 python3        2290922 nvme1n1 WS   143151360  131072   24.805
12:25:09.406 python3        2290922 nvme1n1 WS   143151616  131072   24.942
12:25:09.406 python3        2290922 nvme1n1 WS   143151872  131072   25.082
12:25:09.406 python3        2290922 nvme1n1 WS   143145984  131072   26.259
12:25:09.407 python3        2290922 nvme1n1 WS   143146240  131072   26.386
12:25:09.407 python3        2290922 nvme1n1 WS   143146496  131072   26.516
12:25:09.407 python3        2290922 nvme1n1 WS   143146752  131072   26.615
12:25:09.407 python3        2290922 nvme1n1 WS   143147008  131072   26.698
12:25:09.407 python3        2290922 nvme1n1 WS   143147264  131072   26.780
12:25:09.408 python3        2290922 nvme1n1 WS   143152128  131072   25.853
12:25:09.408 python3        2290922 nvme1n1 WS   143152384  131072   25.929
12:25:09.408 python3        2290922 nvme1n1 WS   143152640  131072   26.006
12:25:09.408 python3        2290922 nvme1n1 WS   143152896  131072   26.049
12:25:09.408 python3        2290922 nvme1n1 WS   143153152  131072   26.124
12:25:09.408 python3        2290922 nvme1n1 WS   143153408  131072   26.206
12:25:09.408 python3        2290922 nvme1n1 WS   143153664  131072   26.285
12:25:09.408 python3        2290922 nvme1n1 WS   143153920  131072   26.402
12:25:09.408 python3        2290922 nvme1n1 WS   143154176  131072   26.476
12:25:09.408 python3        2290922 nvme1n1 WS   143154432  131072   26.551
12:25:09.408 python3        2290922 nvme1n1 WS   143154688  131072   26.627
12:25:09.408 python3        2290922 nvme1n1 WS   143154944  131072   26.687
12:25:09.408 python3        2290921 nvme1n1 WS   143159296  131072   24.601
12:25:09.408 python3        2290921 nvme1n1 WS   143159552  131072   24.675
12:25:09.408 python3        2290921 nvme1n1 WS   143159808  131072   24.748
12:25:09.408 python3        2290921 nvme1n1 WS   143160064  131072   24.829
12:25:09.408 python3        2290922 nvme1n1 WS   143155200  131072   27.083
12:25:09.409 python3        2290922 nvme1n1 WS   143155456  131072   27.160
12:25:09.409 python3        2290921 nvme1n1 WS   143160320  131072   25.067
12:25:09.409 python3        2290921 nvme1n1 WS   143160576  131072   25.175
12:25:09.409 python3        2290921 nvme1n1 WS   143160832  131072   25.302
12:25:09.409 python3        2290921 nvme1n1 WS   143161088  131072   25.398
12:25:09.409 python3        2290921 nvme1n1 WS   143161344  131072   25.524
12:25:09.409 python3        2290921 nvme1n1 WS   143161600  131072   25.650
12:25:09.409 python3        2290921 nvme1n1 WS   143161856  131072   25.774
12:25:09.409 python3        2290921 nvme1n1 WS   143162112  131072   25.901
12:25:09.410 python3        2290921 nvme1n1 WS   143162368  131072   26.029
12:25:09.410 python3        2290921 nvme1n1 WS   143162624  131072   26.143
12:25:09.410 python3        2290921 nvme1n1 WS   143162880  131072   26.222
12:25:09.410 python3        2290921 nvme1n1 WS   143163136  131072   26.287
12:25:09.410 python3        2290921 nvme1n1 WS   143163392  131072   26.367
12:25:09.410 python3        2290921 nvme1n1 WS   143163648  131072   26.447
12:25:09.410 python3        2290922 nvme1n1 WS   143167488  131072   24.630
12:25:09.410 python3        2290922 nvme1n1 WS   143167744  131072   24.708
12:25:09.411 python3        2290922 nvme1n1 WS   143168000  131072   24.788
12:25:09.411 python3        2290922 nvme1n1 WS   143168256  131072   24.863
12:25:09.411 python3        2290922 nvme1n1 WS   143168512  131072   24.941
12:25:09.411 python3        2290922 nvme1n1 WS   143168768  131072   25.018
12:25:09.411 python3        2290922 nvme1n1 WS   143169024  131072   25.096
12:25:09.411 python3        2290922 nvme1n1 WS   143169280  131072   25.142
12:25:09.411 python3        2290922 nvme1n1 WS   143169536  131072   25.217
12:25:09.411 python3        2290922 nvme1n1 WS   143169792  131072   25.294
12:25:09.411 python3        2290922 nvme1n1 WS   143170048  131072   25.370
12:25:09.411 python3        2290922 nvme1n1 WS   143170304  131072   25.448
12:25:09.411 python3        2290922 nvme1n1 WS   143170560  131072   25.521
12:25:09.411 python3        2290922 nvme1n1 WS   143170816  131072   25.602
12:25:09.411 python3        2290922 nvme1n1 WS   143171072  131072   25.680
12:25:09.411 python3        2290922 nvme1n1 WS   143171328  131072   25.746
12:25:09.411 python3        2290921 nvme1n1 WS   143175680  131072   23.653
12:25:09.411 python3        2290921 nvme1n1 WS   143175936  131072   23.719
12:25:09.412 python3        2290921 nvme1n1 WS   143176192  131072   23.799
12:25:09.412 python3        2290921 nvme1n1 WS   143176448  131072   23.859
12:25:09.412 python3        2290921 nvme1n1 WS   143176704  131072   23.959
12:25:09.412 python3        2290921 nvme1n1 WS   143176960  131072   24.022
12:25:09.412 python3        2290921 nvme1n1 WS   143177216  131072   24.098
12:25:09.412 python3        2290921 nvme1n1 WS   143177472  131072   24.151
12:25:09.412 python3        2290921 nvme1n1 WS   143177728  131072   24.232
12:25:09.412 python3        2290921 nvme1n1 WS   143177984  131072   24.314
12:25:09.412 python3        2290921 nvme1n1 WS   143178240  131072   24.392
12:25:09.412 python3        2290921 nvme1n1 WS   143178496  131072   24.466
12:25:09.412 python3        2290922 nvme1n1 WS   143171584  131072   26.800
12:25:09.412 python3        2290922 nvme1n1 WS   143171840  131072   26.874
12:25:09.412 python3        2290921 nvme1n1 WS   143178752  131072   24.696
12:25:09.413 python3        2290921 nvme1n1 WS   143179008  131072   24.779
12:25:09.413 python3        2290921 nvme1n1 WS   143179264  131072   24.890
12:25:09.413 python3        2290921 nvme1n1 WS   143179520  131072   24.977
12:25:09.413 python3        2290921 nvme1n1 WS   143179776  131072   25.059
12:25:09.413 python3        2290921 nvme1n1 WS   143180032  131072   25.140
12:25:09.413 python3        2290922 nvme1n1 WS   143183872  131072   24.500
12:25:09.413 python3        2290922 nvme1n1 WS   143184128  131072   24.610
12:25:09.413 python3        2290922 nvme1n1 WS   143184384  131072   24.707
12:25:09.413 python3        2290922 nvme1n1 WS   143184640  131072   24.781
12:25:09.413 python3        2290922 nvme1n1 WS   143184896  131072   24.863
12:25:09.414 python3        2290922 nvme1n1 WS   143185152  131072   24.944
12:25:09.414 python3        2290922 nvme1n1 WS   143185408  131072   25.020
12:25:09.414 python3        2290922 nvme1n1 WS   143185664  131072   25.067
12:25:09.414 python3        2290922 nvme1n1 WS   143185920  131072   25.140
12:25:09.414 python3        2290922 nvme1n1 WS   143186176  131072   25.216
12:25:09.414 python3        2290922 nvme1n1 WS   143186432  131072   25.290
12:25:09.414 python3        2290922 nvme1n1 WS   143186688  131072   25.364
12:25:09.414 python3        2290922 nvme1n1 WS   143186944  131072   25.440
12:25:09.414 python3        2290922 nvme1n1 WS   143187200  131072   25.519
12:25:09.414 python3        2290922 nvme1n1 WS   143187456  131072   25.593
12:25:09.414 python3        2290922 nvme1n1 WS   143187712  131072   25.649
12:25:09.414 python3        2290921 nvme1n1 WS   143192064  131072   23.489
12:25:09.415 python3        2290921 nvme1n1 WS   143192320  131072   23.595
12:25:09.415 python3        2290921 nvme1n1 WS   143192576  131072   23.719
12:25:09.415 python3        2290921 nvme1n1 WS   143192832  131072   23.844
12:25:09.415 python3        2290921 nvme1n1 WS   143193088  131072   23.971
12:25:09.415 python3        2290921 nvme1n1 WS   143193344  131072   24.095
12:25:09.415 python3        2290921 nvme1n1 WS   143193600  131072   24.224
12:25:09.415 python3        2290921 nvme1n1 WS   143193856  131072   24.311
12:25:09.415 python3        2290921 nvme1n1 WS   143194112  131072   24.451
12:25:09.416 python3        2290921 nvme1n1 WS   143194368  131072   24.594
12:25:09.416 python3        2290921 nvme1n1 WS   143194624  131072   24.733
12:25:09.416 python3        2290921 nvme1n1 WS   143194880  131072   24.869
12:25:09.416 python3        2290922 nvme1n1 WS   143187968  131072   27.347
12:25:09.416 python3        2290922 nvme1n1 WS   143188224  131072   27.452
12:25:09.416 python3        2290921 nvme1n1 WS   143195136  131072   25.192
12:25:09.416 python3        2290921 nvme1n1 WS   143195392  131072   25.267
12:25:09.416 python3        2290921 nvme1n1 WS   143195648  131072   25.346
12:25:09.416 python3        2290921 nvme1n1 WS   143195904  131072   25.403
12:25:09.417 python3        2290921 nvme1n1 WS   143196160  131072   25.480
12:25:09.417 python3        2290921 nvme1n1 WS   143196416  131072   25.561
12:25:09.417 python3        2290921 nvme1n1 WS   143200256  131072   23.484
12:25:09.417 python3        2290921 nvme1n1 WS   143200512  131072   23.556
12:25:09.417 python3        2290921 nvme1n1 WS   143200768  131072   23.635
12:25:09.417 python3        2290921 nvme1n1 WS   143201024  131072   23.706
12:25:09.417 python3        2290921 nvme1n1 WS   143201280  131072   23.780
12:25:09.417 python3        2290921 nvme1n1 WS   143201536  131072   23.857
12:25:09.418 python3        2290921 nvme1n1 WS   143201792  131072   23.933
12:25:09.418 python3        2290921 nvme1n1 WS   143202048  131072   23.979
12:25:09.418 python3        2290921 nvme1n1 WS   143202304  131072   24.054
12:25:09.418 python3        2290921 nvme1n1 WS   143202560  131072   24.125
12:25:09.418 python3        2290921 nvme1n1 WS   143202816  131072   24.203
12:25:09.418 python3        2290921 nvme1n1 WS   143203072  131072   24.274
12:25:09.418 python3        2290921 nvme1n1 WS   143203328  131072   24.356
12:25:09.418 python3        2290921 nvme1n1 WS   143203584  131072   24.435
12:25:09.418 python3        2290921 nvme1n1 WS   143203840  131072   24.512
12:25:09.418 python3        2290921 nvme1n1 WS   143204096  131072   24.572
12:25:09.418 python3        2290923 nvme1n1 WS   143208448  131072   23.520
12:25:09.418 python3        2290923 nvme1n1 WS   143208704  131072   23.622
12:25:09.418 python3        2290923 nvme1n1 WS   143208960  131072   23.744
12:25:09.418 python3        2290923 nvme1n1 WS   143209216  131072   23.872
12:25:09.418 python3        2290923 nvme1n1 WS   143209472  131072   23.996
12:25:09.419 python3        2290923 nvme1n1 WS   143209728  131072   24.073
12:25:09.419 python3        2290923 nvme1n1 WS   143209984  131072   24.151
12:25:09.419 python3        2290923 nvme1n1 WS   143210240  131072   24.187
12:25:09.419 python3        2290923 nvme1n1 WS   143210496  131072   24.261
12:25:09.419 python3        2290923 nvme1n1 WS   143210752  131072   24.339
12:25:09.419 python3        2290923 nvme1n1 WS   143211008  131072   24.419
12:25:09.419 python3        2290923 nvme1n1 WS   143211264  131072   24.530
12:25:09.419 python3        2290921 nvme1n1 WS   143204352  131072   25.828
12:25:09.419 python3        2290921 nvme1n1 WS   143204608  131072   25.910
12:25:09.419 python3        2290923 nvme1n1 WS   143211520  131072   24.764
12:25:09.419 python3        2290923 nvme1n1 WS   143211776  131072   24.842
12:25:09.420 python3        2290923 nvme1n1 WS   143212032  131072   24.954
12:25:09.420 python3        2290923 nvme1n1 WS   143212288  131072   25.029
12:25:09.420 python3        2290923 nvme1n1 WS   143212544  131072   25.113
12:25:09.420 python3        2290923 nvme1n1 WS   143212800  131072   25.192
12:25:09.420 python3        2290923 nvme1n1 WS   143216640  131072   23.851
12:25:09.420 python3        2290923 nvme1n1 WS   143216896  131072   23.925
12:25:09.420 python3        2290923 nvme1n1 WS   143217152  131072   23.997
12:25:09.420 python3        2290923 nvme1n1 WS   143217408  131072   24.072
12:25:09.420 python3        2290923 nvme1n1 WS   143217664  131072   24.152
12:25:09.420 python3        2290923 nvme1n1 WS   143217920  131072   24.234
12:25:09.420 python3        2290923 nvme1n1 WS   143218176  131072   24.303
12:25:09.420 python3        2290923 nvme1n1 WS   143218432  131072   24.342
12:25:09.421 python3        2290923 nvme1n1 WS   143218688  131072   24.413
12:25:09.421 python3        2290923 nvme1n1 WS   143218944  131072   24.489
12:25:09.421 python3        2290923 nvme1n1 WS   143219200  131072   24.561
12:25:09.421 python3        2290923 nvme1n1 WS   143219456  131072   24.635
12:25:09.421 python3        2290923 nvme1n1 WS   143219712  131072   24.711
12:25:09.421 python3        2290923 nvme1n1 WS   143219968  131072   24.791
12:25:09.421 python3        2290923 nvme1n1 WS   143220224  131072   24.896
12:25:09.421 python3        2290923 nvme1n1 WS   143220480  131072   25.001
12:25:09.421 python3        2290923 nvme1n1 WS   143224832  131072   23.835
12:25:09.421 python3        2290923 nvme1n1 WS   143225088  131072   23.954
12:25:09.422 python3        2290923 nvme1n1 WS   143225344  131072   24.076
12:25:09.422 python3        2290923 nvme1n1 WS   143225600  131072   24.206
12:25:09.422 python3        2290923 nvme1n1 WS   143225856  131072   24.344
12:25:09.422 python3        2290923 nvme1n1 WS   143226112  131072   24.487
12:25:09.422 python3        2290923 nvme1n1 WS   143226368  131072   24.628
12:25:09.422 python3        2290923 nvme1n1 WS   143226624  131072   24.732
12:25:09.422 python3        2290923 nvme1n1 WS   143226880  131072   24.873
12:25:09.423 python3        2290923 nvme1n1 WS   143227136  131072   25.016
12:25:09.423 python3        2290923 nvme1n1 WS   143227392  131072   25.150
12:25:09.423 python3        2290923 nvme1n1 WS   143227648  131072   25.278
12:25:09.423 python3        2290923 nvme1n1 WS   143220736  131072   26.725
12:25:09.423 python3        2290923 nvme1n1 WS   143220992  131072   26.802
12:25:09.423 python3        2290923 nvme1n1 WS   143227904  131072   25.504
12:25:09.423 python3        2290923 nvme1n1 WS   143228160  131072   25.580
12:25:09.423 python3        2290923 nvme1n1 WS   143228416  131072   25.660
12:25:09.423 python3        2290923 nvme1n1 WS   143228672  131072   25.718
12:25:09.423 python3        2290923 nvme1n1 WS   143228928  131072   25.800
12:25:09.423 python3        2290923 nvme1n1 WS   143229184  131072   25.877
12:25:09.424 python3        2290923 nvme1n1 WS   143233024  131072   25.097
12:25:09.424 python3        2290923 nvme1n1 WS   143233280  131072   25.173
12:25:09.424 python3        2290923 nvme1n1 WS   143233536  131072   25.249
12:25:09.424 python3        2290923 nvme1n1 WS   143233792  131072   25.321
12:25:09.424 python3        2290923 nvme1n1 WS   143234048  131072   25.393
12:25:09.424 python3        2290923 nvme1n1 WS   143234304  131072   25.466
12:25:09.424 python3        2290923 nvme1n1 WS   143234560  131072   25.543
12:25:09.424 python3        2290923 nvme1n1 WS   143234816  131072   25.581
12:25:09.424 python3        2290923 nvme1n1 WS   143235072  131072   25.655
12:25:09.424 python3        2290923 nvme1n1 WS   143235328  131072   25.728
12:25:09.424 python3        2290923 nvme1n1 WS   143235584  131072   25.810
12:25:09.424 python3        2290923 nvme1n1 WS   143235840  131072   25.871
12:25:09.425 python3        2290923 nvme1n1 WS   143236096  131072   25.930
12:25:09.425 python3        2290923 nvme1n1 WS   143236352  131072   26.050
12:25:09.425 python3        2290923 nvme1n1 WS   143236608  131072   26.177
12:25:09.425 python3        2290923 nvme1n1 WS   143236864  131072   26.282
12:25:09.425 python3        2290920 nvme1n1 WS   143241216  131072   23.888
12:25:09.425 python3        2290920 nvme1n1 WS   143241472  131072   24.043
12:25:09.425 python3        2290920 nvme1n1 WS   143241728  131072   24.143
12:25:09.425 python3        2290920 nvme1n1 WS   143241984  131072   24.219
12:25:09.425 python3        2290920 nvme1n1 WS   143242240  131072   24.298
12:25:09.425 python3        2290920 nvme1n1 WS   143242496  131072   24.374
12:25:09.426 python3        2290920 nvme1n1 WS   143242752  131072   24.450
12:25:09.426 python3        2290920 nvme1n1 WS   143243008  131072   24.492
12:25:09.426 python3        2290920 nvme1n1 WS   143243264  131072   24.570
12:25:09.426 python3        2290920 nvme1n1 WS   143243520  131072   24.648
12:25:09.426 python3        2290920 nvme1n1 WS   143243776  131072   24.724
12:25:09.426 python3        2290920 nvme1n1 WS   143244032  131072   24.794
12:25:09.426 python3        2290923 nvme1n1 WS   143237120  131072   27.479
12:25:09.426 python3        2290923 nvme1n1 WS   143237376  131072   27.555
12:25:09.426 python3        2290920 nvme1n1 WS   143244288  131072   25.030
12:25:09.426 python3        2290920 nvme1n1 WS   143244544  131072   25.106
12:25:09.426 python3        2290920 nvme1n1 WS   143244800  131072   25.181
12:25:09.427 python3        2290920 nvme1n1 WS   143245056  131072   25.237
12:25:09.427 python3        2290920 nvme1n1 WS   143245312  131072   25.316
12:25:09.427 python3        2290920 nvme1n1 WS   143245568  131072   25.395
12:25:09.427 python3        2290920 nvme1n1 WS   143249408  131072   24.142
12:25:09.427 python3        2290920 nvme1n1 WS   143249664  131072   24.177
12:25:09.427 python3        2290920 nvme1n1 WS   143249920  131072   24.255
12:25:09.427 python3        2290920 nvme1n1 WS   143250176  131072   24.331
12:25:09.427 python3        2290920 nvme1n1 WS   143250432  131072   24.405
12:25:09.427 python3        2290920 nvme1n1 WS   143250688  131072   24.475
12:25:09.427 python3        2290920 nvme1n1 WS   143250944  131072   24.552
12:25:09.427 python3        2290920 nvme1n1 WS   143251200  131072   24.595
12:25:09.427 python3        2290920 nvme1n1 WS   143251456  131072   24.666
12:25:09.427 python3        2290920 nvme1n1 WS   143251712  131072   24.740
12:25:09.427 python3        2290920 nvme1n1 WS   143251968  131072   24.816
12:25:09.428 python3        2290920 nvme1n1 WS   143252224  131072   24.879
12:25:09.428 python3        2290920 nvme1n1 WS   143252480  131072   25.001
12:25:09.428 python3        2290920 nvme1n1 WS   143252736  131072   25.126
12:25:09.428 python3        2290920 nvme1n1 WS   143252992  131072   25.252
12:25:09.428 python3        2290920 nvme1n1 WS   143253248  131072   25.356
12:25:09.428 python3        2290920 nvme1n1 WS   143253504  131072   25.484
12:25:09.429 python3        2290920 nvme1n1 WS   143253760  131072   25.625
12:25:09.429 python3        2290920 nvme1n1 WS   143257600  131072   22.864
12:25:09.429 python3        2290920 nvme1n1 WS   143257856  131072   22.997
12:25:09.429 python3        2290920 nvme1n1 WS   143258112  131072   23.124
12:25:09.429 python3        2290920 nvme1n1 WS   143258368  131072   23.235
12:25:09.429 python3        2290920 nvme1n1 WS   143258624  131072   23.312
12:25:09.429 python3        2290920 nvme1n1 WS   143258880  131072   23.387
12:25:09.429 python3        2290920 nvme1n1 WS   143259136  131072   23.461
12:25:09.429 python3        2290920 nvme1n1 WS   143259392  131072   23.497
12:25:09.429 python3        2290920 nvme1n1 WS   143259648  131072   23.571
12:25:09.429 python3        2290920 nvme1n1 WS   143259904  131072   23.641
12:25:09.429 python3        2290920 nvme1n1 WS   143260160  131072   23.720
12:25:09.429 python3        2290920 nvme1n1 WS   143260416  131072   23.801
12:25:09.430 python3        2290920 nvme1n1 WS   143260672  131072   23.877
12:25:09.430 python3        2290920 nvme1n1 WS   143260928  131072   23.952
12:25:09.430 python3        2290920 nvme1n1 WS   143261184  131072   24.033
12:25:09.430 python3        2290920 nvme1n1 WS   143261696  131072   24.182
