TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
12:13:28.736 nvme           2409005 Unknown N    -1         512       0.036
12:13:29.754 nvme           2409067 Unknown N    -1         512       0.035
12:13:30.769 nvme           2409072 Unknown N    -1         512       0.032
12:13:31.786 nvme           2409077 Unknown N    -1         512       0.035
12:13:32.069 python3        2290920 nvme1n1 WS   854089728  131072    0.192
12:13:32.069 python3        2290920 nvme1n1 WS   854089984  131072    0.253
12:13:32.069 python3        2290920 nvme1n1 WS   854090240  131072    0.338
12:13:32.069 python3        2290920 nvme1n1 WS   854090496  131072    0.404
12:13:32.069 python3        2290920 nvme1n1 WS   854090752  131072    0.487
12:13:32.069 python3        2290920 nvme1n1 WS   854091008  131072    0.571
12:13:32.069 python3        2290920 nvme1n1 WS   854091264  131072    0.646
12:13:32.069 python3        2290920 nvme1n1 WS   854091520  131072    0.684
12:13:32.069 python3        2290920 nvme1n1 WS   854091776  131072    0.767
12:13:32.070 python3        2290920 nvme1n1 WS   854092032  131072    0.842
12:13:32.070 python3        2290920 nvme1n1 WS   854092288  131072    0.921
12:13:32.070 python3        2290920 nvme1n1 WS   854092544  131072    0.995
12:13:32.070 python3        2290920 nvme1n1 WS   854092800  131072    1.075
12:13:32.070 python3        2290920 nvme1n1 WS   854093056  131072    1.159
12:13:32.070 python3        2290920 nvme1n1 WS   854093312  131072    1.237
12:13:32.070 python3        2290920 nvme1n1 WS   854093568  131072    1.284
12:13:32.070 python3        2290920 nvme1n1 WS   854097920  131072    1.369
12:13:32.070 python3        2290920 nvme1n1 WS   854098176  131072    1.440
12:13:32.070 python3        2290920 nvme1n1 WS   854093824  131072    1.504
12:13:32.071 python3        2290920 nvme1n1 WS   854094080  131072    1.572
12:13:32.071 python3        2290920 nvme1n1 WS   854094336  131072    1.655
12:13:32.071 python3        2290920 nvme1n1 WS   854094592  131072    1.738
12:13:32.071 python3        2290920 nvme1n1 WS   854094848  131072    1.810
12:13:32.071 python3        2290920 nvme1n1 WS   854095104  131072    1.887
12:13:32.071 python3        2290920 nvme1n1 WS   854095360  131072    1.979
12:13:32.071 python3        2290920 nvme1n1 WS   854095616  131072    2.013
12:13:32.071 python3        2290920 nvme1n1 WS   854095872  131072    2.087
12:13:32.071 python3        2290920 nvme1n1 WS   854096128  131072    2.156
12:13:32.071 python3        2290920 nvme1n1 WS   854096384  131072    2.228
12:13:32.071 python3        2290920 nvme1n1 WS   854096640  131072    2.301
12:13:32.071 python3        2290920 nvme1n1 WS   854096896  131072    2.379
12:13:32.071 python3        2290920 nvme1n1 WS   854097152  131072    2.447
12:13:32.071 python3        2290920 nvme1n1 WS   854097408  131072    2.521
12:13:32.071 python3        2290923 nvme1n1 WS   854102016  131072    2.600
12:13:32.072 python3        2290923 nvme1n1 WS   854102272  131072    2.665
12:13:32.072 python3        2290923 nvme1n1 WS   854102528  131072    2.737
12:13:32.072 python3        2290923 nvme1n1 WS   854102784  131072    2.811
12:13:32.072 python3        2290923 nvme1n1 WS   854103040  131072    2.885
12:13:32.072 python3        2290923 nvme1n1 WS   854103296  131072    2.957
12:13:32.072 python3        2290920 nvme1n1 WS   854097664  131072    3.040
12:13:32.072 python3        2290920 nvme1n1 WS   854106112  131072    3.113
12:13:32.072 python3        2290920 nvme1n1 WS   854106368  131072    3.188
12:13:32.072 python3        2290923 nvme1n1 WS   854103552  131072    3.264
12:13:32.072 python3        2290923 nvme1n1 WS   854103808  131072    3.275
12:13:32.072 python3        2290923 nvme1n1 WS   854104064  131072    3.349
12:13:32.072 python3        2290923 nvme1n1 WS   854104320  131072    3.420
12:13:32.072 python3        2290923 nvme1n1 WS   854104576  131072    3.505
12:13:32.073 python3        2290923 nvme1n1 WS   854104832  131072    3.573
12:13:32.073 python3        2290923 nvme1n1 WS   854105088  131072    3.644
12:13:32.073 python3        2290923 nvme1n1 WS   854105344  131072    3.717
12:13:32.073 python3        2290923 nvme1n1 WS   854105600  131072    3.791
12:13:32.073 python3        2290923 nvme1n1 WS   854105856  131072    3.839
12:13:32.073 python3        2290923 nvme1n1 WS   854110208  131072    3.913
12:13:32.073 python3        2290923 nvme1n1 WS   854110464  131072    3.986
12:13:32.073 python3        2290920 nvme1n1 WS   854114304  131072    4.030
12:13:32.073 python3        2290920 nvme1n1 WS   854114560  131072    4.092
12:13:32.073 python3        2290920 nvme1n1 WS   854114816  131072    4.165
12:13:32.073 python3        2290920 nvme1n1 WS   854115072  131072    4.236
12:13:32.073 python3        2290920 nvme1n1 WS   854115328  131072    4.308
12:13:32.073 python3        2290920 nvme1n1 WS   854115584  131072    4.383
12:13:32.074 python3        2290920 nvme1n1 WS   854115840  131072    4.456
12:13:32.074 python3        2290920 nvme1n1 WS   854116096  131072    4.504
12:13:32.074 python3        2290920 nvme1n1 WS   854116352  131072    4.567
12:13:32.074 python3        2290920 nvme1n1 WS   854116608  131072    4.639
12:13:32.074 python3        2290920 nvme1n1 WS   854116864  131072    4.716
12:13:32.074 python3        2290920 nvme1n1 WS   854117120  131072    4.799
12:13:32.074 python3        2290920 nvme1n1 WS   854117376  131072    4.861
12:13:32.074 python3        2290920 nvme1n1 WS   854117632  131072    4.938
12:13:32.074 python3        2290920 nvme1n1 WS   854117888  131072    5.010
12:13:32.074 python3        2290920 nvme1n1 WS   854118144  131072    5.064
12:13:32.074 python3        2290920 nvme1n1 WS   854118400  131072    5.139
12:13:32.074 python3        2290920 nvme1n1 WS   854118656  131072    5.212
12:13:32.075 python3        2290920 nvme1n1 WS   854122496  131072    5.106
12:13:32.075 python3        2290920 nvme1n1 WS   854122752  131072    5.170
12:13:32.075 python3        2290920 nvme1n1 WS   854123008  131072    5.241
12:13:32.075 python3        2290920 nvme1n1 WS   854123264  131072    5.312
12:13:32.075 python3        2290920 nvme1n1 WS   854123520  131072    5.384
12:13:32.075 python3        2290920 nvme1n1 WS   854123776  131072    5.463
12:13:32.075 python3        2290920 nvme1n1 WS   854124032  131072    5.538
12:13:32.075 python3        2290920 nvme1n1 WS   854124288  131072    5.576
12:13:32.075 python3        2290920 nvme1n1 WS   854124544  131072    5.652
12:13:32.075 python3        2290920 nvme1n1 WS   854124800  131072    5.728
12:13:32.075 python3        2290920 nvme1n1 WS   854125056  131072    5.804
12:13:32.075 python3        2290920 nvme1n1 WS   854125312  131072    5.876
12:13:32.076 python3        2290920 nvme1n1 WS   854125568  131072    5.953
12:13:32.076 python3        2290920 nvme1n1 WS   854125824  131072    6.022
12:13:32.076 python3        2290920 nvme1n1 WS   854126080  131072    6.132
12:13:32.076 python3        2290920 nvme1n1 WS   854126336  131072    6.186
12:13:32.076 python3        2290920 nvme1n1 WS   854126592  131072    6.259
12:13:32.076 python3        2290920 nvme1n1 WS   854126848  131072    6.334
12:13:32.076 python3        2290923 nvme1n1 WS   854130688  131072    6.134
12:13:32.076 python3        2290923 nvme1n1 WS   854130944  131072    6.198
12:13:32.076 python3        2290923 nvme1n1 WS   854131200  131072    6.271
12:13:32.076 python3        2290923 nvme1n1 WS   854131456  131072    6.345
12:13:32.076 python3        2290923 nvme1n1 WS   854131712  131072    6.415
