TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
11:37:33.355 nvme           2364661 Unknown N    -1         512       0.036
11:37:33.821 python3        2290923 nvme1n1 WS   573890560  131072    0.179
11:37:33.821 python3        2290923 nvme1n1 WS   573890816  131072    0.236
11:37:33.821 python3        2290923 nvme1n1 WS   573891072  131072    0.317
11:37:33.821 python3        2290923 nvme1n1 WS   573891328  131072    0.395
11:37:33.821 python3        2290923 nvme1n1 WS   573891584  131072    0.472
11:37:33.821 python3        2290923 nvme1n1 WS   573891840  131072    0.548
11:37:33.821 python3        2290923 nvme1n1 WS   573892096  131072    0.620
11:37:33.821 python3        2290923 nvme1n1 WS   573892352  131072    0.658
11:37:33.821 python3        2290923 nvme1n1 WS   573892608  131072    0.728
11:37:33.821 python3        2290923 nvme1n1 WS   573892864  131072    0.811
11:37:33.822 python3        2290923 nvme1n1 WS   573893120  131072    0.901
11:37:33.822 python3        2290923 nvme1n1 WS   573893376  131072    0.987
11:37:33.822 python3        2290923 nvme1n1 WS   573893632  131072    1.045
11:37:33.822 python3        2290923 nvme1n1 WS   573893888  131072    1.125
11:37:33.822 python3        2290923 nvme1n1 WS   573894144  131072    1.202
11:37:33.822 python3        2290923 nvme1n1 WS   573894400  131072    1.282
11:37:33.822 python3        2290923 nvme1n1 WS   573894656  131072    1.346
11:37:33.823 python3        2290923 nvme1n1 WS   573894912  131072    1.422
11:37:33.823 python3        2290922 nvme1n1 WS   73039872   131072    0.766
11:37:33.823 python3        2290922 nvme1n1 WS   73040128   131072    0.846
11:37:33.823 python3        2290922 nvme1n1 WS   73040384   131072    0.906
11:37:33.823 python3        2290922 nvme1n1 WS   73040640   131072    0.977
11:37:33.823 python3        2290922 nvme1n1 WS   73040896   131072    1.060
11:37:33.823 python3        2290922 nvme1n1 WS   73041152   131072    1.135
11:37:33.823 python3        2290922 nvme1n1 WS   73041408   131072    1.216
11:37:33.823 python3        2290922 nvme1n1 WS   73043968   131072    1.287
11:37:33.823 python3        2290922 nvme1n1 WS   73044224   131072    1.353
11:37:33.823 python3        2290922 nvme1n1 WS   73044480   131072    1.433
11:37:33.823 python3        2290922 nvme1n1 WS   73044736   131072    1.520
11:37:33.823 python3        2290922 nvme1n1 WS   73044992   131072    1.592
11:37:33.823 python3        2290922 nvme1n1 WS   73041664   131072    1.676
11:37:33.823 python3        2290922 nvme1n1 WS   73045248   131072    1.756
11:37:33.823 python3        2290922 nvme1n1 WS   73045504   131072    1.832
11:37:33.823 python3        2290922 nvme1n1 WS   73041920   131072    1.920
11:37:33.824 python3        2290922 nvme1n1 WS   73042176   131072    1.989
11:37:33.824 python3        2290922 nvme1n1 WS   73042432   131072    2.064
11:37:33.824 python3        2290922 nvme1n1 WS   73042688   131072    2.136
11:37:33.824 python3        2290922 nvme1n1 WS   73042944   131072    2.224
11:37:33.824 python3        2290922 nvme1n1 WS   73043200   131072    2.283
11:37:33.824 python3        2290922 nvme1n1 WS   73043456   131072    2.356
