TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
12:45:19.865 nvme           2444771 Unknown N    -1         512       0.037
12:45:20.776 python3        2290923 nvme1n1 WS   927252480  131072    0.180
12:45:20.776 python3        2290923 nvme1n1 WS   927252736  131072    0.239
12:45:20.776 python3        2290923 nvme1n1 WS   927252992  131072    0.319
12:45:20.776 python3        2290923 nvme1n1 WS   927253248  131072    0.395
12:45:20.776 python3        2290923 nvme1n1 WS   927253504  131072    0.481
12:45:20.776 python3        2290923 nvme1n1 WS   927253760  131072    0.560
12:45:20.776 python3        2290923 nvme1n1 WS   927254016  131072    0.631
12:45:20.776 python3        2290923 nvme1n1 WS   927254272  131072    0.677
12:45:20.776 python3        2290923 nvme1n1 WS   927254528  131072    0.756
12:45:20.776 python3        2290923 nvme1n1 WS   927254784  131072    0.836
12:45:20.776 python3        2290923 nvme1n1 WS   927255040  131072    0.913
12:45:20.777 python3        2290923 nvme1n1 WS   927255296  131072    0.987
12:45:20.777 python3        2290923 nvme1n1 WS   927255552  131072    1.061
12:45:20.777 python3        2290923 nvme1n1 WS   927255808  131072    1.140
12:45:20.777 python3        2290923 nvme1n1 WS   927256064  131072    1.217
12:45:20.777 python3        2290923 nvme1n1 WS   927256320  131072    1.275
12:45:20.777 python3        2290923 nvme1n1 WS   927256576  131072    1.353
12:45:20.777 python3        2290923 nvme1n1 WS   927256832  131072    1.433
12:45:20.777 python3        2290922 nvme1n1 WS   927260672  131072    1.193
12:45:20.777 python3        2290922 nvme1n1 WS   927260928  131072    1.259
12:45:20.777 python3        2290922 nvme1n1 WS   927261184  131072    1.338
12:45:20.777 python3        2290922 nvme1n1 WS   927261440  131072    1.432
12:45:20.777 python3        2290922 nvme1n1 WS   927261696  131072    1.500
12:45:20.777 python3        2290922 nvme1n1 WS   927261952  131072    1.581
12:45:20.778 python3        2290922 nvme1n1 WS   927262208  131072    1.674
12:45:20.778 python3        2290922 nvme1n1 WS   927262464  131072    1.717
12:45:20.778 python3        2290922 nvme1n1 WS   927262720  131072    1.806
12:45:20.778 python3        2290922 nvme1n1 WS   927262976  131072    1.862
12:45:20.778 python3        2290922 nvme1n1 WS   927263232  131072    1.947
12:45:20.778 python3        2290922 nvme1n1 WS   927263488  131072    1.996
12:45:20.778 python3        2290922 nvme1n1 WS   927263744  131072    2.063
12:45:20.778 python3        2290922 nvme1n1 WS   927264000  131072    2.144
12:45:20.778 python3        2290922 nvme1n1 WS   927264256  131072    2.229
12:45:20.778 python3        2290922 nvme1n1 WS   927264512  131072    2.286
12:45:20.778 python3        2290922 nvme1n1 WS   927264768  131072    2.357
12:45:20.778 python3        2290922 nvme1n1 WS   927265024  131072    2.443
12:45:20.779 python3        2290921 nvme1n1 WS   927268864  131072    1.655
12:45:20.779 python3        2290921 nvme1n1 WS   927269120  131072    1.721
12:45:20.779 python3        2290921 nvme1n1 WS   927269376  131072    1.797
12:45:20.779 python3        2290921 nvme1n1 WS   927269632  131072    1.867
12:45:20.779 python3        2290921 nvme1n1 WS   927269888  131072    1.943
12:45:20.779 python3        2290921 nvme1n1 WS   927270144  131072    2.016
12:45:20.779 python3        2290921 nvme1n1 WS   927270400  131072    2.093
12:45:20.779 python3        2290921 nvme1n1 WS   927270656  131072    2.144
12:45:20.779 python3        2290921 nvme1n1 WS   927270912  131072    2.216
12:45:20.779 python3        2290921 nvme1n1 WS   927271168  131072    2.262
12:45:20.779 python3        2290921 nvme1n1 WS   927271424  131072    2.331
12:45:20.779 python3        2290921 nvme1n1 WS   927271680  131072    2.405
12:45:20.779 python3        2290921 nvme1n1 WS   927271936  131072    2.480
12:45:20.780 python3        2290921 nvme1n1 WS   927272192  131072    2.555
12:45:20.780 python3        2290921 nvme1n1 WS   927272448  131072    2.630
12:45:20.780 python3        2290921 nvme1n1 WS   927272704  131072    2.695
12:45:20.780 python3        2290921 nvme1n1 WS   927272960  131072    2.761
12:45:20.780 python3        2290921 nvme1n1 WS   927273216  131072    2.837
12:45:20.780 python3        2290921 nvme1n1 WS   927277056  131072    2.773
12:45:20.780 python3        2290921 nvme1n1 WS   927277312  131072    2.830
12:45:20.780 python3        2290921 nvme1n1 WS   927277568  131072    2.894
12:45:20.780 python3        2290921 nvme1n1 WS   927277824  131072    2.965
12:45:20.780 python3        2290921 nvme1n1 WS   927278080  131072    3.041
12:45:20.780 python3        2290921 nvme1n1 WS   927278336  131072    3.109
12:45:20.780 python3        2290921 nvme1n1 WS   927278592  131072    3.184
12:45:20.781 python3        2290921 nvme1n1 WS   927278848  131072    3.229
12:45:20.781 python3        2290921 nvme1n1 WS   927279104  131072    3.303
12:45:20.781 python3        2290921 nvme1n1 WS   927279360  131072    3.376
12:45:20.781 python3        2290921 nvme1n1 WS   927279616  131072    3.448
12:45:20.781 python3        2290921 nvme1n1 WS   927279872  131072    3.522
12:45:20.781 python3        2290921 nvme1n1 WS   927280128  131072    3.603
12:45:20.781 python3        2290921 nvme1n1 WS   927280384  131072    3.682
12:45:20.781 python3        2290921 nvme1n1 WS   927280640  131072    3.748
12:45:20.782 python3        2290921 nvme1n1 WS   927280896  131072    3.805
12:45:20.782 python3        2290921 nvme1n1 WS   927281152  131072    3.875
12:45:20.782 python3        2290921 nvme1n1 WS   927281408  131072    3.952
12:45:20.782 python3        2290920 nvme1n1 WS   927285248  131072    3.922
12:45:20.782 python3        2290920 nvme1n1 WS   927285504  131072    3.985
12:45:20.782 python3        2290920 nvme1n1 WS   927285760  131072    4.132
12:45:20.782 python3        2290920 nvme1n1 WS   927286016  131072    4.203
12:45:20.782 python3        2290920 nvme1n1 WS   927289344  131072    4.062
12:45:20.782 python3        2290920 nvme1n1 WS   927289600  131072    4.287
12:45:20.782 python3        2290920 nvme1n1 WS   927289856  131072    4.359
12:45:20.782 python3        2290920 nvme1n1 WS   927290112  131072    4.433
12:45:20.782 python3        2290920 nvme1n1 WS   927290368  131072    4.508
12:45:20.782 python3        2290920 nvme1n1 WS   927290624  131072    4.580
12:45:20.782 python3        2290920 nvme1n1 WS   927290880  131072    4.655
12:45:20.782 python3        2290920 nvme1n1 WS   927286272  131072    4.745
12:45:20.782 python3        2290920 nvme1n1 WS   927286528  131072    4.818
12:45:20.782 python3        2290920 nvme1n1 WS   927286784  131072    4.889
12:45:20.782 python3        2290920 nvme1n1 WS   927291136  131072    4.942
12:45:20.783 python3        2290920 nvme1n1 WS   927291392  131072    5.015
12:45:20.783 python3        2290920 nvme1n1 WS   927291648  131072    5.092
12:45:20.783 python3        2290920 nvme1n1 WS   927291904  131072    5.165
12:45:20.783 python3        2290920 nvme1n1 WS   927292160  131072    5.239
12:45:20.783 python3        2290920 nvme1n1 WS   927292416  131072    5.309
12:45:20.783 python3        2290920 nvme1n1 WS   927287040  131072    5.403
12:45:20.783 python3        2290920 nvme1n1 WS   927287296  131072    5.475
12:45:20.783 python3        2290920 nvme1n1 WS   927287552  131072    5.549
12:45:20.783 python3        2290920 nvme1n1 WS   927287808  131072    5.625
12:45:20.783 python3        2290920 nvme1n1 WS   927292672  131072    5.698
12:45:20.783 python3        2290920 nvme1n1 WS   927292928  131072    5.770
12:45:20.783 python3        2290920 nvme1n1 WS   927288064  131072    5.883
12:45:20.783 python3        2290920 nvme1n1 WS   927288320  131072    5.955
12:45:20.784 python3        2290920 nvme1n1 WS   927288576  131072    6.030
12:45:20.784 python3        2290920 nvme1n1 WS   927288832  131072    6.106
12:45:20.784 python3        2290920 nvme1n1 WS   927289088  131072    6.388
12:45:20.784 python3        2290920 nvme1n1 WS   927297536  131072    6.462
12:45:20.784 python3        2290920 nvme1n1 WS   927297792  131072    6.538
12:45:20.784 python3        2290920 nvme1n1 WS   927293184  131072    6.176
12:45:20.784 python3        2290920 nvme1n1 WS   927293440  131072    6.249
12:45:20.784 python3        2290920 nvme1n1 WS   927293696  131072    6.325
12:45:20.784 python3        2290921 nvme1n1 WS   927301632  131072    6.543
12:45:20.784 python3        2290921 nvme1n1 WS   927301888  131072    6.608
12:45:20.784 python3        2290921 nvme1n1 WS   927302144  131072    6.677
12:45:20.784 python3        2290921 nvme1n1 WS   927302400  131072    6.750
12:45:20.784 python3        2290921 nvme1n1 WS   927302656  131072    6.822
12:45:20.785 python3        2290920 nvme1n1 WS   927305728  131072    6.912
12:45:20.785 python3        2290921 nvme1n1 WS   927302912  131072    6.983
12:45:20.785 python3        2290921 nvme1n1 WS   927303168  131072    7.053
12:45:20.785 python3        2290920 nvme1n1 WS   927305984  131072    7.136
12:45:20.785 python3        2290920 nvme1n1 WS   927306240  131072    7.208
12:45:20.785 python3        2290920 nvme1n1 WS   927306496  131072    7.289
12:45:20.785 python3        2290920 nvme1n1 WS   927306752  131072    7.355
12:45:20.785 python3        2290920 nvme1n1 WS   927307008  131072    7.436
12:45:20.785 python3        2290920 nvme1n1 WS   927307264  131072    7.513
12:45:20.785 python3        2290921 nvme1n1 WS   927309824  131072    7.607
12:45:20.785 python3        2290921 nvme1n1 WS   927310080  131072    7.673
12:45:20.785 python3        2290921 nvme1n1 WS   927310336  131072    7.749
12:45:20.786 python3        2290921 nvme1n1 WS   927310592  131072    7.824
12:45:20.786 python3        2290921 nvme1n1 WS   927310848  131072    7.899
12:45:20.786 python3        2290921 nvme1n1 WS   927311104  131072    7.974
12:45:20.786 python3        2290921 nvme1n1 WS   927311360  131072    8.050
12:45:20.786 python3        2290921 nvme1n1 WS   927303424  131072    8.140
12:45:20.786 python3        2290921 nvme1n1 WS   927303680  131072    8.216
12:45:20.786 python3        2290921 nvme1n1 WS   927303936  131072    8.297
12:45:20.786 python3        2290921 nvme1n1 WS   927304192  131072    8.366
12:45:20.786 python3        2290921 nvme1n1 WS   927304448  131072    8.442
12:45:20.786 python3        2290921 nvme1n1 WS   927304704  131072    8.515
12:45:20.786 python3        2290921 nvme1n1 WS   927304960  131072    8.589
12:45:20.786 python3        2290920 nvme1n1 WS   927307520  131072    8.677
12:45:20.786 python3        2290920 nvme1n1 WS   927307776  131072    8.751
12:45:20.787 python3        2290920 nvme1n1 WS   927308032  131072    8.827
12:45:20.787 python3        2290921 nvme1n1 WS   927305216  131072    8.905
12:45:20.787 python3        2290921 nvme1n1 WS   927305472  131072    8.952
12:45:20.787 python3        2290920 nvme1n1 WS   927308288  131072    9.062
12:45:20.787 python3        2290920 nvme1n1 WS   927308544  131072    9.135
12:45:20.787 python3        2290920 nvme1n1 WS   927308800  131072    9.212
12:45:20.787 python3        2290920 nvme1n1 WS   927309056  131072    9.279
12:45:20.787 python3        2290920 nvme1n1 WS   927309312  131072    9.355
12:45:20.787 python3        2290921 nvme1n1 WS   927311616  131072    9.443
12:45:20.787 python3        2290921 nvme1n1 WS   927311872  131072    9.510
12:45:20.787 python3        2290921 nvme1n1 WS   927312128  131072    9.582
12:45:20.787 python3        2290921 nvme1n1 WS   927312384  131072    9.659
12:45:20.788 python3        2290921 nvme1n1 WS   927312640  131072    9.733
12:45:20.788 python3        2290921 nvme1n1 WS   927312896  131072    9.804
12:45:20.788 python3        2290921 nvme1n1 WS   927313152  131072    9.880
12:45:20.788 python3        2290921 nvme1n1 WS   927313408  131072    9.953
12:45:20.788 python3        2290921 nvme1n1 WS   927313920  131072   10.043
12:45:20.788 python3        2290921 nvme1n1 WS   927314176  131072   10.117
12:45:20.788 python3        2290920 nvme1n1 WS   927309568  131072   10.198
12:45:20.788 python3        2290920 nvme1n1 WS   927322112  131072   10.271
12:45:20.788 python3        2290920 nvme1n1 WS   927322368  131072   10.348
12:45:20.788 python3        2290922 nvme1n1 WS   927318016  131072   10.417
12:45:20.788 python3        2290922 nvme1n1 WS   927318272  131072   10.519
12:45:20.788 python3        2290922 nvme1n1 WS   927318528  131072   10.595
12:45:20.788 python3        2290922 nvme1n1 WS   927318784  131072   10.671
12:45:20.789 python3        2290921 nvme1n1 WS   927313664  131072   10.762
12:45:20.789 python3        2290922 nvme1n1 WS   927319040  131072   10.827
12:45:20.789 python3        2290921 nvme1n1 WS   927326208  131072   10.907
12:45:20.789 python3        2290922 nvme1n1 WS   927319296  131072   10.981
12:45:20.789 python3        2290922 nvme1n1 WS   927319552  131072   11.057
12:45:20.789 python3        2290921 nvme1n1 WS   927326464  131072   11.145
12:45:20.789 python3        2290922 nvme1n1 WS   927319808  131072   11.180
12:45:20.789 python3        2290922 nvme1n1 WS   927320064  131072   11.249
12:45:20.789 python3        2290922 nvme1n1 WS   927320320  131072   11.328
12:45:20.789 python3        2290922 nvme1n1 WS   927320576  131072   11.403
12:45:20.789 python3        2290922 nvme1n1 WS   927320832  131072   11.479
12:45:20.789 python3        2290922 nvme1n1 WS   927321088  131072   11.558
12:45:20.790 python3        2290922 nvme1n1 WS   927321344  131072   11.629
12:45:20.790 python3        2290922 nvme1n1 WS   927321600  131072   11.705
12:45:20.790 python3        2290922 nvme1n1 WS   927321856  131072   11.756
12:45:20.790 python3        2290922 nvme1n1 WS   927330304  131072   11.832
12:45:20.790 python3        2290922 nvme1n1 WS   927330560  131072   11.909
12:45:20.790 python3        2290923 nvme1n1 WS   927334400  131072   11.794
12:45:20.790 python3        2290923 nvme1n1 WS   927334656  131072   11.860
12:45:20.790 python3        2290923 nvme1n1 WS   927334912  131072   11.941
12:45:20.790 python3        2290923 nvme1n1 WS   927335168  131072   12.010
12:45:20.790 python3        2290923 nvme1n1 WS   927335424  131072   12.077
12:45:20.790 python3        2290923 nvme1n1 WS   927335680  131072   12.149
12:45:20.790 python3        2290923 nvme1n1 WS   927335936  131072   12.222
12:45:20.790 python3        2290922 nvme1n1 WS   927338496  131072   12.299
12:45:20.791 python3        2290922 nvme1n1 WS   927338752  131072   12.366
12:45:20.791 python3        2290922 nvme1n1 WS   927339008  131072   12.441
12:45:20.791 python3        2290922 nvme1n1 WS   927339264  131072   12.512
12:45:20.791 python3        2290922 nvme1n1 WS   927339520  131072   12.587
12:45:20.791 python3        2290922 nvme1n1 WS   927339776  131072   12.661
12:45:20.791 python3        2290922 nvme1n1 WS   927340032  131072   12.754
12:45:20.791 python3        2290923 nvme1n1 WS   927336192  131072   12.814
12:45:20.791 python3        2290923 nvme1n1 WS   927336448  131072   12.906
12:45:20.791 python3        2290923 nvme1n1 WS   927336704  131072   12.958
12:45:20.791 python3        2290923 nvme1n1 WS   927336960  131072   13.030
12:45:20.791 python3        2290923 nvme1n1 WS   927337216  131072   13.102
12:45:20.791 python3        2290923 nvme1n1 WS   927337472  131072   13.180
12:45:20.791 python3        2290923 nvme1n1 WS   927337728  131072   13.254
12:45:20.792 python3        2290923 nvme1n1 WS   927337984  131072   13.329
12:45:20.792 python3        2290922 nvme1n1 WS   927340288  131072   13.411
12:45:20.792 python3        2290922 nvme1n1 WS   927340544  131072   13.479
12:45:20.792 python3        2290922 nvme1n1 WS   927340800  131072   13.554
12:45:20.792 python3        2290922 nvme1n1 WS   927341056  131072   13.632
12:45:20.792 python3        2290922 nvme1n1 WS   927341312  131072   13.705
12:45:20.792 python3        2290922 nvme1n1 WS   927341568  131072   13.778
12:45:20.792 python3        2290922 nvme1n1 WS   927341824  131072   13.850
12:45:20.792 python3        2290922 nvme1n1 WS   927342080  131072   13.927
12:45:20.792 python3        2290923 nvme1n1 WS   927338240  131072   14.009
12:45:20.792 python3        2290923 nvme1n1 WS   927342592  131072   14.078
12:45:20.792 python3        2290923 nvme1n1 WS   927342848  131072   14.153
12:45:20.793 python3        2290922 nvme1n1 WS   927342336  131072   14.210
12:45:20.793 python3        2290922 nvme1n1 WS   927346688  131072   14.285
12:45:20.793 python3        2290922 nvme1n1 WS   927346944  131072   14.364
12:45:20.793 python3        2290923 nvme1n1 WS   927465472  131072   14.382
12:45:20.793 python3        2290923 nvme1n1 WS   927350784  131072   14.458
12:45:20.793 python3        2290923 nvme1n1 WS   927465728  131072   14.530
12:45:20.793 python3        2290923 nvme1n1 WS   927465984  131072   14.601
12:45:20.793 python3        2290923 nvme1n1 WS   927466240  131072   14.676
12:45:20.793 python3        2290923 nvme1n1 WS   927351040  131072   14.760
12:45:20.793 python3        2290923 nvme1n1 WS   927351296  131072   14.871
12:45:20.793 python3        2290923 nvme1n1 WS   927466496  131072   14.945
12:45:20.794 python3        2290923 nvme1n1 WS   927466752  131072   15.019
12:45:20.794 python3        2290923 nvme1n1 WS   927467008  131072   15.095
12:45:20.794 python3        2290923 nvme1n1 WS   927351552  131072   15.184
12:45:20.794 python3        2290923 nvme1n1 WS   927351808  131072   15.258
12:45:20.794 python3        2290923 nvme1n1 WS   927352064  131072   15.331
12:45:20.794 python3        2290923 nvme1n1 WS   927352320  131072   15.424
12:45:20.794 python3        2290923 nvme1n1 WS   927467264  131072   15.466
12:45:20.794 python3        2290923 nvme1n1 WS   927467520  131072   15.555
12:45:20.794 python3        2290923 nvme1n1 WS   927467776  131072   15.619
12:45:20.794 python3        2290923 nvme1n1 WS   927468032  131072   15.691
12:45:20.794 python3        2290923 nvme1n1 WS   927468288  131072   15.769
12:45:20.794 python3        2290923 nvme1n1 WS   927468544  131072   15.844
12:45:20.794 python3        2290923 nvme1n1 WS   927468800  131072   15.919
12:45:20.794 python3        2290923 nvme1n1 WS   927469056  131072   16.000
12:45:20.795 python3        2290923 nvme1n1 WS   927352576  131072   16.093
12:45:20.795 python3        2290923 nvme1n1 WS   927352832  131072   16.160
12:45:20.795 python3        2290923 nvme1n1 WS   927353088  131072   16.231
12:45:20.795 python3        2290923 nvme1n1 WS   927353344  131072   16.308
12:45:20.795 python3        2290923 nvme1n1 WS   927353600  131072   16.383
12:45:20.795 python3        2290923 nvme1n1 WS   927353856  131072   16.458
12:45:20.795 python3        2290923 nvme1n1 WS   927354112  131072   16.529
12:45:20.795 python3        2290923 nvme1n1 WS   927469312  131072   16.620
12:45:20.795 python3        2290923 nvme1n1 WS   927469568  131072   16.687
12:45:20.795 python3        2290923 nvme1n1 WS   927469824  131072   16.761
12:45:20.795 python3        2290923 nvme1n1 WS   927354368  131072   16.840
12:45:20.795 python3        2290923 nvme1n1 WS   927354624  131072   16.898
12:45:20.796 python3        2290923 nvme1n1 WS   927354880  131072   16.973
12:45:20.796 python3        2290923 nvme1n1 WS   927355136  131072   17.049
12:45:20.796 python3        2290923 nvme1n1 WS   927358976  131072   16.449
12:45:20.796 python3        2290923 nvme1n1 WS   927359232  131072   16.518
12:45:20.796 python3        2290923 nvme1n1 WS   927359488  131072   16.593
12:45:20.796 python3        2290923 nvme1n1 WS   927359744  131072   16.662
12:45:20.796 python3        2290923 nvme1n1 WS   927360000  131072   16.754
12:45:20.796 python3        2290923 nvme1n1 WS   927360256  131072   16.820
12:45:20.796 python3        2290923 nvme1n1 WS   927360512  131072   16.897
12:45:20.796 python3        2290923 nvme1n1 WS   927360768  131072   16.951
12:45:20.796 python3        2290923 nvme1n1 WS   927361024  131072   17.018
12:45:20.796 python3        2290923 nvme1n1 WS   927361280  131072   17.096
12:45:20.796 python3        2290923 nvme1n1 WS   927361536  131072   17.168
12:45:20.797 python3        2290923 nvme1n1 WS   927361792  131072   17.240
12:45:20.797 python3        2290923 nvme1n1 WS   927362048  131072   17.313
12:45:20.797 python3        2290923 nvme1n1 WS   927362304  131072   17.386
12:45:20.797 python3        2290923 nvme1n1 WS   927362560  131072   17.465
12:45:20.797 python3        2290923 nvme1n1 WS   927362816  131072   17.529
12:45:20.797 python3        2290923 nvme1n1 WS   927363072  131072   17.605
12:45:20.797 python3        2290923 nvme1n1 WS   927363328  131072   17.681
12:45:20.797 python3        2290920 nvme1n1 WS   927367168  131072   17.122
12:45:20.797 python3        2290920 nvme1n1 WS   927367424  131072   17.173
12:45:20.797 python3        2290920 nvme1n1 WS   927367680  131072   17.243
12:45:20.797 python3        2290920 nvme1n1 WS   927367936  131072   17.317
12:45:20.797 python3        2290920 nvme1n1 WS   927368192  131072   17.391
12:45:20.797 python3        2290920 nvme1n1 WS   927368448  131072   17.468
12:45:20.798 python3        2290920 nvme1n1 WS   927368704  131072   17.544
