TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
13:56:01.885 python3        2290922 nvme1n1 WS   804433152  131072   21.074
13:56:01.885 python3        2290922 nvme1n1 WS   804433408  131072   21.155
13:56:01.885 python3        2290922 nvme1n1 WS   804433664  131072   21.211
13:56:01.885 python3        2290922 nvme1n1 WS   804433920  131072   21.287
13:56:01.885 python3        2290922 nvme1n1 WS   804434176  131072   21.362
13:56:01.885 python3        2290921 nvme1n1 WS   804438016  131072   19.573
13:56:01.885 python3        2290921 nvme1n1 WS   804438272  131072   19.638
13:56:01.885 python3        2290921 nvme1n1 WS   804438528  131072   19.712
13:56:01.885 python3        2290921 nvme1n1 WS   804438784  131072   19.783
13:56:01.886 python3        2290921 nvme1n1 WS   804439040  131072   19.856
13:56:01.886 python3        2290921 nvme1n1 WS   804439296  131072   19.928
13:56:01.886 python3        2290921 nvme1n1 WS   804439552  131072   20.002
13:56:01.886 python3        2290921 nvme1n1 WS   804439808  131072   20.038
13:56:01.886 python3        2290921 nvme1n1 WS   804440064  131072   20.112
13:56:01.886 python3        2290921 nvme1n1 WS   804440320  131072   20.186
13:56:01.886 python3        2290921 nvme1n1 WS   804440576  131072   20.254
13:56:01.886 python3        2290921 nvme1n1 WS   804440832  131072   20.364
13:56:01.886 python3        2290921 nvme1n1 WS   804441088  131072   20.438
13:56:01.886 python3        2290921 nvme1n1 WS   804441344  131072   20.510
13:56:01.886 python3        2290921 nvme1n1 WS   804441600  131072   20.585
13:56:01.886 python3        2290921 nvme1n1 WS   804441856  131072   20.641
13:56:01.887 python3        2290921 nvme1n1 WS   804442112  131072   20.717
13:56:01.887 python3        2290921 nvme1n1 WS   804442368  131072   20.793
13:56:01.887 python3        2290923 nvme1n1 WS   804446208  131072   17.942
13:56:01.887 python3        2290923 nvme1n1 WS   804446464  131072   18.016
13:56:01.887 python3        2290923 nvme1n1 WS   804446720  131072   18.077
13:56:01.887 python3        2290923 nvme1n1 WS   804446976  131072   18.167
13:56:01.887 python3        2290923 nvme1n1 WS   804447232  131072   18.292
13:56:01.887 python3        2290923 nvme1n1 WS   804447488  131072   18.418
13:56:01.887 python3        2290923 nvme1n1 WS   804447744  131072   18.544
13:56:01.887 python3        2290923 nvme1n1 WS   804448000  131072   18.641
13:56:01.888 python3        2290923 nvme1n1 WS   804448256  131072   18.755
13:56:01.888 python3        2290923 nvme1n1 WS   804448512  131072   18.831
13:56:01.888 python3        2290923 nvme1n1 WS   804448768  131072   18.909
13:56:01.888 python3        2290923 nvme1n1 WS   804449024  131072   18.985
13:56:01.888 python3        2290923 nvme1n1 WS   804449280  131072   19.060
13:56:01.888 python3        2290923 nvme1n1 WS   804449536  131072   19.141
13:56:01.888 python3        2290923 nvme1n1 WS   804449792  131072   19.215
13:56:01.888 python3        2290923 nvme1n1 WS   804450048  131072   19.278
13:56:01.888 python3        2290923 nvme1n1 WS   804450304  131072   19.357
13:56:01.888 python3        2290923 nvme1n1 WS   804450560  131072   19.434
13:56:01.888 python3        2290921 nvme1n1 WS   804454400  131072   18.540
13:56:01.888 python3        2290921 nvme1n1 WS   804454656  131072   18.611
13:56:01.889 python3        2290921 nvme1n1 WS   804454912  131072   18.685
13:56:01.889 python3        2290921 nvme1n1 WS   804455168  131072   18.762
13:56:01.889 python3        2290921 nvme1n1 WS   804455424  131072   18.839
13:56:01.889 python3        2290921 nvme1n1 WS   804455680  131072   18.909
13:56:01.889 python3        2290921 nvme1n1 WS   804455936  131072   18.983
13:56:01.889 python3        2290921 nvme1n1 WS   804456192  131072   19.034
13:56:01.889 python3        2290921 nvme1n1 WS   804456448  131072   19.103
13:56:01.889 python3        2290921 nvme1n1 WS   804456704  131072   19.182
13:56:01.889 python3        2290921 nvme1n1 WS   804456960  131072   19.257
13:56:01.889 python3        2290921 nvme1n1 WS   804457216  131072   19.305
13:56:01.889 python3        2290921 nvme1n1 WS   804457472  131072   19.378
13:56:01.889 python3        2290921 nvme1n1 WS   804457728  131072   19.451
13:56:01.890 python3        2290921 nvme1n1 WS   804457984  131072   19.525
13:56:01.890 python3        2290921 nvme1n1 WS   804458240  131072   19.578
13:56:01.890 python3        2290921 nvme1n1 WS   804458496  131072   19.655
13:56:01.890 python3        2290921 nvme1n1 WS   804458752  131072   19.737
13:56:01.890 python3        2290922 nvme1n1 WS   804462592  131072   19.707
13:56:01.890 python3        2290922 nvme1n1 WS   804462848  131072   19.818
13:56:01.890 python3        2290922 nvme1n1 WS   804463104  131072   19.939
13:56:01.890 python3        2290922 nvme1n1 WS   804463360  131072   20.066
