TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
12:47:26.319 nvme           2447128 Unknown N    -1         512       0.035
12:47:27.334 nvme           2447184 Unknown N    -1         512       0.036
12:47:28.354 nvme           2447199 Unknown N    -1         512       0.037
12:47:28.728 python3        2290921 nvme1n1 WS   938147840  131072    0.192
12:47:28.728 python3        2290921 nvme1n1 WS   938148096  131072    0.243
12:47:28.728 python3        2290921 nvme1n1 WS   938148352  131072    0.324
12:47:28.728 python3        2290921 nvme1n1 WS   938148608  131072    0.409
12:47:28.728 python3        2290921 nvme1n1 WS   938148864  131072    0.491
12:47:28.728 python3        2290921 nvme1n1 WS   938149120  131072    0.568
12:47:28.728 python3        2290921 nvme1n1 WS   938149376  131072    0.650
12:47:28.728 python3        2290921 nvme1n1 WS   938149632  131072    0.687
12:47:28.728 python3        2290921 nvme1n1 WS   938149888  131072    0.768
12:47:28.728 python3        2290921 nvme1n1 WS   938150144  131072    0.846
12:47:28.728 python3        2290921 nvme1n1 WS   938150400  131072    0.943
12:47:28.728 python3        2290921 nvme1n1 WS   938150656  131072    1.005
12:47:28.729 python3        2290921 nvme1n1 WS   938150912  131072    1.082
12:47:28.729 python3        2290921 nvme1n1 WS   938151168  131072    1.165
12:47:28.729 python3        2290921 nvme1n1 WS   938151424  131072    1.239
12:47:28.729 python3        2290921 nvme1n1 WS   938151680  131072    1.302
12:47:28.729 python3        2290921 nvme1n1 WS   938151936  131072    1.385
12:47:28.729 python3        2290921 nvme1n1 WS   938152192  131072    1.464
12:47:28.729 python3        2290920 nvme1n1 WS   938156032  131072    1.025
12:47:28.729 python3        2290920 nvme1n1 WS   938156288  131072    1.092
12:47:28.729 python3        2290920 nvme1n1 WS   938156544  131072    1.169
12:47:28.729 python3        2290920 nvme1n1 WS   938156800  131072    1.248
12:47:28.729 python3        2290920 nvme1n1 WS   938157056  131072    1.324
12:47:28.729 python3        2290920 nvme1n1 WS   938157312  131072    1.406
12:47:28.730 python3        2290920 nvme1n1 WS   938157568  131072    1.484
12:47:28.730 python3        2290920 nvme1n1 WS   938157824  131072    1.513
12:47:28.730 python3        2290920 nvme1n1 WS   938158080  131072    1.585
12:47:28.730 python3        2290920 nvme1n1 WS   938158336  131072    1.665
12:47:28.730 python3        2290920 nvme1n1 WS   938158592  131072    1.750
12:47:28.730 python3        2290920 nvme1n1 WS   938158848  131072    1.832
12:47:28.730 python3        2290920 nvme1n1 WS   938159104  131072    1.899
12:47:28.730 python3        2290920 nvme1n1 WS   938159360  131072    1.974
12:47:28.730 python3        2290920 nvme1n1 WS   938159616  131072    2.050
12:47:28.730 python3        2290920 nvme1n1 WS   938159872  131072    2.093
12:47:28.730 python3        2290920 nvme1n1 WS   938164224  131072    2.167
12:47:28.730 python3        2290920 nvme1n1 WS   938164480  131072    2.241
12:47:28.731 python3        2290920 nvme1n1 WS   938160128  131072    2.287
12:47:28.731 python3        2290920 nvme1n1 WS   938160384  131072    2.351
12:47:28.731 python3        2290923 nvme1n1 WS   938213376  131072    2.435
12:47:28.731 python3        2290923 nvme1n1 WS   938213632  131072    2.501
12:47:28.731 python3        2290923 nvme1n1 WS   938213888  131072    2.578
12:47:28.731 python3        2290920 nvme1n1 WS   938160640  131072    2.663
12:47:28.731 python3        2290920 nvme1n1 WS   938160896  131072    2.733
12:47:28.731 python3        2290920 nvme1n1 WS   938161152  131072    2.807
12:47:28.731 python3        2290920 nvme1n1 WS   938161408  131072    2.876
12:47:28.731 python3        2290923 nvme1n1 WS   938214144  131072    2.961
12:47:28.731 python3        2290923 nvme1n1 WS   938214400  131072    3.033
12:47:28.731 python3        2290923 nvme1n1 WS   938214656  131072    3.106
12:47:28.731 python3        2290920 nvme1n1 WS   938161664  131072    3.189
12:47:28.732 python3        2290923 nvme1n1 WS   938214912  131072    3.254
12:47:28.732 python3        2290920 nvme1n1 WS   938161920  131072    3.284
